run,type,sandbox_idle_timeout_s,ablate,sandbox_cold_start_s,rate_per_min,think_snr,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=9,lease,0,,3.0,2.0,0.9,lease,9,888,689,15,0.02130681818181818,0.08021390374331551,689,369.89651611466866,2832.7790501226577,63.54800215416385,600.0000000000005,0,688,1,0,0,0.003970204086082098,0.3292639408811929,991280342.8418826,669.7035195928189,7,685.5421263757326,651.8564755529759,898800.0,15119.999400057766,309,11,0.4071314400561565,0.41904026345765993,0.8248929036357162,0.29946486313988374,375.8181818181818,0.64
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=10,lease,0,,3.0,2.0,0.9,lease,10,704,600,5,0.008264462809917356,0.03731343283582089,600,241.8649907001203,1899.419157349674,58.67576407919406,600.0,0,157,1,0,0,0.0042675640715537895,0.27783610839575584,1149767883.170302,522.3452471480989,8,1292.6986212309912,990.2576867086646,670200.0,4465.136673898627,259,18,0.5962043487414116,0.6021954849323816,0.7446177595668221,0.3204759449128079,327.2727272727273,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,,30.0,2.0,0.0,lease,1,653,552,1,0.0018083182640144665,0.006369426751592357,552,200.3023082545692,1591.6595315683996,48.250623579058605,600.0000000000002,0,107,1,0,0,0.001058155375116357,0.2763211698238844,2110012510.257766,1368.1948719138977,7,2455.6931575318617,1036.743448449125,825000.0,4317.28079381847,296,69,0.6663482640903275,0.667896375681568,0.6914347232177545,0.3484969560397222,301.0909090909091,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,,30.0,2.0,0.0,lease,2,730,578,5,0.008576329331046312,0.034482758620689655,578,312.6287240429542,2042.538325660535,50.05173704291573,600.0,0,301,3,0,0,0.005879964621687444,0.26562506921843654,1564317381.438926,244.45836500376413,0,1902.2740963899944,1366.3917169361234,794400.0,9947.835046353866,248,37,0.5082149303202587,0.5118558307145782,0.7003645443457007,0.37591735408901256,315.2727272727273,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,,30.0,2.0,0.0,lease,3,807,618,13,0.020602218700475437,0.0736196319018405,618,157.0770618230531,2101.636609165553,43.40561857888638,600.0000000000005,0,456,1,0,0,0.004366971751922723,0.36701996904893863,2415805819.059845,1454.3145552864823,7,1397.2926357317128,636.9505179211824,844800.0,8839.829963627013,268,30,0.45498553660763186,0.468569442258476,0.6733239643834176,0.3545171987835982,337.0909090909091,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,,30.0,2.0,0.0,lease,4,754,639,5,0.007763975155279503,0.023529411764705882,639,151.25453480013948,1916.3858446405397,22.791687150463304,600.0000000000005,0,113,1,0,0,0.00721339407797201,0.27713086761100475,2126655628.39905,0.0,0,1327.7926126922282,955.9496201493764,747600.0,1474.866775185451,250,37,0.6713082019952047,0.6766833950972319,0.6770138961975525,0.3792839234070627,348.54545454545456,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,,30.0,2.0,0.0,lease,5,1010,787,19,0.02357320099255583,0.08450704225352113,787,182.37934440630556,3090.6188289455654,67.24139507778065,600.0000000000005,0,970,1,0,0,0.007513973379951181,0.20065574897049343,1922548821.0428267,0.0,0,1046.4664258757778,1026.6419920322637,966600.0,16447.161080411024,295,6,0.4122768286663286,0.42715576404453415,0.8235082528611436,0.40701574130521784,429.2727272727273,0.7
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,,30.0,2.0,0.0,lease,6,625,503,10,0.01949317738791423,0.06711409395973154,503,411.7466135662976,3291.2348367707664,32.37732847669643,600.0000000000005,0,381,2,0,0,0.00749792762718075,0.37317509681675176,3155250320.488256,0.0,0,1786.9868210325576,1310.766539286738,673200.0,7139.7196503157265,252,30,0.510336159811861,0.5256467711911659,0.6221765148803744,0.34444522979700004,274.3636363636364,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,,30.0,2.0,0.0,lease,7,791,622,7,0.011128775834658187,0.03349282296650718,622,246.38240307446108,2011.7671353912137,49.93647293593386,600.0000000000005,0,353,1,0,0,0.009392069644705963,0.3114795297876949,1874629060.4957743,162.14745610970704,0,1446.425619434824,1289.898452056876,899400.0,8988.05698033805,245,27,0.48106104842507513,0.4881239674891181,0.6852492428774929,0.35457163350605203,339.2727272727273,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=8,lease,0,,30.0,2.0,0.0,lease,8,871,699,6,0.00851063829787234,0.034482758620689655,699,231.49178542946902,2963.6789700379404,29.662801174132074,600.0000000000005,0,564,0,0,0,0.0019581927958981114,0.3695130275404214,3172424899.6733675,0.0,0,1480.752179053543,1299.0923406010963,879600.0,10390.019162471752,304,17,0.47515155574137924,0.4813244578502055,0.7116855134275447,0.38105878689558903,381.2727272727273,0.57
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=9,lease,0,,30.0,2.0,0.0,lease,9,849,664,16,0.023529411764705882,0.08888888888888889,664,354.6408515896642,2675.7014253743696,32.171239032143255,600.0000000000005,0,622,2,0,0,0.0041950073107409405,0.30495211940944,1828058906.7546105,0.0,0,1791.8706839988483,1598.3141509129132,833400.0,13760.574451443,293,17,0.4493979392221182,0.46499007480989724,0.7514289518826083,0.3792492898646235,362.1818181818182,0.59
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=10,lease,0,,30.0,2.0,0.0,lease,10,711,607,3,0.004918032786885246,0.02158273381294964,607,239.71674851938633,1896.5216656589062,32.5959422479955,600.0000000000005,0,134,1,0,0,0.004054307456329599,0.24037037226023422,1970564519.9730814,130.44814881819912,0,3468.6537613662695,2853.4906870594996,642600.0,6316.642255865167,245,25,0.6167207658601742,0.6206369076735018,0.6868640798570642,0.41242845737348927,331.0909090909091,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=1,lease,0,,30.0,2.0,0.9,lease,1,644,533,2,0.003738317757009346,0.006666666666666667,533,257.3636552787898,1569.0766614635093,54.38757347286474,600.0000000000005,0,146,2,0,0,0.008562273457832479,0.26731905142520357,1804089113.915386,864.4046802330797,6,2758.098811900927,1414.338290647338,805200.0,5442.840376741724,309,43,0.6021053592009074,0.603012567467886,0.7101637598946193,0.35426455318347266,290.72727272727275,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=2,lease,0,,30.0,2.0,0.9,lease,2,728,568,7,0.01217391304347826,0.04827586206896552,568,311.8885032614885,2227.1562188718385,42.65525791913023,600.0000000000005,0,321,1,0,0,0.004635807289817725,0.2926943247839248,1995148886.5546865,8.210246769959213,1,2242.466918959293,1720.5516048532768,755400.0,8627.822952194145,258,26,0.4743621681587736,0.48017297003298953,0.688807274758806,0.38165522917642425,309.8181818181818,0.51
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=3,lease,0,,30.0,2.0,0.9,lease,3,791,611,13,0.020833333333333332,0.0718562874251497,611,141.4419887346794,2013.6374231422192,49.167916594822735,600.0000000000005,0,497,0,0,0,0.0033789080444948517,0.37122081382148897,2952168731.8316975,1092.650133871813,1,1301.6770517527127,644.8739214978232,799800.0,9192.250670602458,253,30,0.46458452081024937,0.47792817751179806,0.63140785365676,0.33987750850275694,333.2727272727273,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=4,lease,0,,30.0,2.0,0.9,lease,4,798,667,4,0.005961251862891207,0.023668639053254437,667,157.11327474102745,1908.3948110840909,15.98213346065065,600.0000000000005,0,129,1,0,0,0.0035504773584292236,0.29811396954626457,2941236290.3703966,350.41084333848994,1,1349.6351956102826,834.8828040931367,731400.0,2799.41616277897,221,40,0.6241263648701465,0.6286868467142175,0.652604333879662,0.3841455775970881,363.8181818181818,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=5,lease,0,,30.0,2.0,0.9,lease,5,1002,782,18,0.0225,0.08173076923076923,782,193.86697956077558,3396.963843724561,47.3571823204164,600.0000000000005,0,968,0,0,0,0.008352114367952296,0.25030444297730403,2377815852.6476817,0.0,0,1045.388434228988,1037.216411879433,867600.0,11488.158794068799,272,7,0.4136446574928265,0.42675903142568633,0.7796973434383903,0.4180951573952326,426.54545454545456,0.67
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=6,lease,0,,30.0,2.0,0.9,lease,6,658,527,11,0.020446096654275093,0.07051282051282051,527,395.84779680749625,3224.5163607464665,33.257589473799115,600.0000000000005,0,432,2,0,0,0.00988316494766382,0.3908783719607424,3277499719.436524,0.0,0,1933.8588482539296,1417.3524224934426,663000.0,7577.205930097817,243,34,0.4795558877976775,0.4950899224324094,0.5999172606918545,0.35544990657911063,287.45454545454544,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=7,lease,0,,30.0,2.0,0.9,lease,7,790,621,7,0.011146496815286623,0.03365384615384615,621,220.82697894312378,2037.644422266569,24.9164960673613,600.0000000000005,0,387,0,0,0,0.008186427048377947,0.30353940394022116,2257552227.79278,0.0,0,1192.3844363407036,992.4054014659064,847200.0,7149.183972880318,236,30,0.5100158717419699,0.5167719290612043,0.6569128908759065,0.3658178604942234,338.72727272727275,0.51
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=8,lease,0,,30.0,2.0,0.9,lease,8,856,667,9,0.013313609467455622,0.05357142857142857,667,209.42975783987163,3183.8197823544924,18.53247545720552,600.0000000000005,0,621,0,0,0,0.010918819655544452,0.39534132160697943,3713362486.669662,459.59081464500935,1,1481.3206478766563,1336.3993332397956,801600.0,10286.712429622316,292,16,0.46456938872045594,0.474491242836303,0.6690463231999483,0.3782896711947126,363.8181818181818,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=9,lease,0,,30.0,2.0,0.9,lease,9,886,685,15,0.02142857142857143,0.08241758241758242,685,382.4533168159196,2888.611572552075,41.66869779296956,600.0000000000005,0,720,1,0,0,0.0044090013424907485,0.2855718328408012,1302636348.4600098,0.0,0,1682.957513389324,1644.626444247432,891600.0,16324.678816648779,317,8,0.4241467993748813,0.43826330763849597,0.7902373549881831,0.36186900603478955,373.6363636363636,0.62
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=10,lease,0,,30.0,2.0,0.9,lease,10,688,581,5,0.008532423208191127,0.03816793893129771,581,269.78661405179446,1929.0582018860873,65.26644396148389,600.0000000000005,0,157,1,0,0,0.0035982869601709246,0.21204693005724842,1281845565.0058336,0.0,0,3079.5923079772115,2790.904290271279,661800.0,3828.7159384774864,254,17,0.6000482859118551,0.6083197014498207,0.7240189450919451,0.3828674269381566,316.90909090909093,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,,90.0,2.0,0.0,lease,1,643,535,1,0.0018656716417910447,0.006535947712418301,535,264.4487070019477,1511.9045107685693,14.25659350588472,600.0000000000005,0,128,1,0,0,0.00299918168051499,0.23308572782735495,3269026443.822165,0.0,0,4989.172321873259,2065.8425782821705,811800.0,5367.4099105797095,298,46,0.6804910561148098,0.6819399785875272,0.6262206975119787,0.4606695378185617,291.8181818181818,0.45
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,,90.0,2.0,0.0,lease,2,704,545,8,0.014466546112115732,0.05755395683453238,545,352.0976381072178,2187.6345381139313,21.367298312129915,600.0000000000005,0,344,0,0,0,0.005778847394745009,0.2311848920292291,2986716901.1782513,0.0,0,2612.113305998988,1773.3001943269005,773400.0,11108.881222029246,249,27,0.51731213333415,0.5245427302671104,0.6179605920624515,0.4764467196075588,297.2727272727273,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,,90.0,2.0,0.0,lease,3,771,580,12,0.02027027027027027,0.07547169811320754,580,182.371173682036,2048.709415383921,17.8613103784103,600.0000000000005,0,522,1,0,0,0.0032395650970333503,0.2960602994731877,3522046309.444404,0.0,0,1465.451074222533,784.4905087811455,800400.0,9081.886812485838,251,24,0.4680734253327178,0.48115768870700043,0.5942989644400739,0.4573815658972994,316.3636363636364,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,,90.0,2.0,0.0,lease,4,714,592,5,0.008375209380234505,0.03048780487804878,592,257.9510536248281,2106.8644835041746,14.187543762052641,600.0000000000005,0,131,0,0,0,0.010443259950494511,0.20741343062652634,3250007670.2693605,0.0,0,2464.4547013391884,1960.2589001136218,730800.0,3943.056938582608,228,18,0.6467694371741144,0.6520532371067943,0.6094844275446776,0.46938883465774145,322.90909090909093,0.43
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,,90.0,2.0,0.0,lease,5,969,739,23,0.030183727034120734,0.10377358490566038,739,174.49105383181177,3421.210388470754,37.38514620418451,600.0000000000005,0,1057,2,0,0,0.014406158936482755,0.1557780149773785,3168369559.6465816,0.0,0,983.2828499008303,980.4460195825264,937200.0,18586.219518111462,293,3,0.42029003513807517,0.43685413061928285,0.7565837755439005,0.5267339844781463,403.0909090909091,0.65
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,,90.0,2.0,0.0,lease,6,605,476,9,0.018556701030927835,0.061224489795918366,476,420.59937827637793,3144.293117717255,9.05880067830854,600.0000000000005,0,454,0,0,0,0.00744207499810211,0.3033652237586323,4491001897.92151,0.0,0,1835.865701303576,1428.2312315825814,653400.0,7553.630921349082,254,24,0.5262514519247901,0.5401648347314614,0.5520103452837671,0.44845277502919806,259.6363636363636,0.44
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,,90.0,2.0,0.0,lease,7,761,581,8,0.013582342954159592,0.03980099502487562,581,290.8746517887512,1867.8238885980943,19.63168886537172,600.0000000000005,0,435,0,0,0,0.011712528012299486,0.2348247477934915,3209518811.0371866,0.0,0,1556.1591207423435,1298.6331671528862,862200.0,10104.386606766147,235,20,0.5092862852454836,0.5169113946781057,0.6027783507268195,0.46182302713032974,316.90909090909093,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=8,lease,0,,90.0,2.0,0.0,lease,8,826,649,13,0.019637462235649546,0.07303370786516854,649,311.2436750408417,3355.6654279314453,7.439825661330214,600.0000000000005,0,687,0,0,0,0.007715211466482277,0.3203266907162538,4819028312.321957,0.0,0,1790.3333697051203,1647.1079918551857,849000.0,11437.980343853746,282,6,0.4789770003557216,0.49151886466651123,0.6187197471469503,0.46668500206133046,354.0,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=9,lease,0,,90.0,2.0,0.0,lease,9,822,620,19,0.0297339593114241,0.10795454545454546,620,441.1864922386619,2822.2929143722517,11.68513241153252,600.0000000000005,0,714,1,0,0,0.010987113302289294,0.25131917584141716,3933386263.9086018,0.0,0,1946.4566305516323,1877.001197939307,785400.0,14752.33316146428,284,3,0.4502067756555127,0.4667297888067509,0.6444839178888242,0.4887116025797542,338.1818181818182,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=10,lease,0,,90.0,2.0,0.0,lease,10,681,578,2,0.0034482758620689655,0.015384615384615385,578,359.3615316669617,1963.2227837584282,5.772950735572449,600.0000000000002,0,165,0,0,0,0.0027630430478478136,0.20307168385855917,3507465449.735679,0.0,0,5272.123966065341,5070.433359776205,609600.0,7214.073956854018,236,9,0.6237133751550036,0.6256940470001675,0.5885775844300376,0.5104520917464145,315.2727272727273,0.43
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=1,lease,0,,90.0,2.0,0.9,lease,1,622,498,3,0.005988023952095809,0.0136986301369863,498,322.93117985630454,1781.8501127091138,28.39166983900046,600.0000000000005,0,187,0,0,0,0.005526052142038369,0.21468716732158288,2830186439.643535,352.16971732950196,1,5057.540100801083,1965.7861776656996,784200.0,6833.792345059558,310,42,0.6066748240312348,0.609528397898739,0.6398475002387659,0.45784410980512336,271.6363636363636,0.45
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=2,lease,0,,90.0,2.0,0.9,lease,2,692,520,7,0.013282732447817837,0.050724637681159424,520,397.81964036710417,2266.7714555380235,26.726339109249682,600.0000000000005,0,377,2,0,0,0.005166857908731323,0.23965822274301368,3107867074.7233973,0.0,0,2535.601481906919,1443.1953824730426,709200.0,10048.270248930494,242,21,0.4816788013147606,0.4870214403355092,0.611198687771141,0.4736739212971737,283.6363636363636,0.46
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=3,lease,0,,90.0,2.0,0.9,lease,3,769,579,13,0.02195945945945946,0.07453416149068323,579,149.28245780197403,2026.0830828122464,23.42173673315802,600.0000000000005,0,513,2,0,0,0.008133306755589443,0.3288107504949498,3653139481.5035696,0.0,0,1481.6911671809899,659.1145847221371,782400.0,9701.412268945402,246,27,0.46223939536480785,0.47523206300982096,0.5810231370556527,0.4273169548293334,315.8181818181818,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=4,lease,0,,90.0,2.0,0.9,lease,4,758,620,4,0.00641025641025641,0.024844720496894408,620,241.4851371452079,2035.6513331884523,5.565607643393639,600.0000000000005,0,151,0,0,0,0.0037478333889655567,0.1995170383911945,3696144845.57496,0.0,0,2405.4706099838945,1563.7819573439647,708000.0,3433.649439584851,206,22,0.6293667829954012,0.6342327551903136,0.5810206738660645,0.49219810361949523,338.1818181818182,0.44
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=5,lease,0,,90.0,2.0,0.9,lease,5,956,729,22,0.02929427430093209,0.09900990099009901,729,187.0318523485314,3557.8574489000775,13.14758319860118,600.0000000000005,0,1049,1,0,0,0.01298386344480387,0.18623449741406392,4047676561.391076,0.0,0,1172.3661212949053,1170.3892765705123,845400.0,14043.754743930653,265,2,0.4399083521870584,0.458101764681321,0.693067151664886,0.542255914287448,397.6363636363636,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=6,lease,0,,90.0,2.0,0.9,lease,6,633,490,14,0.027777777777777776,0.08552631578947369,490,384.52157873003034,3120.5526632170445,11.34426545974111,600.0000000000005,0,509,0,0,0,0.007758004642923942,0.33894485658291196,4348663278.631254,0.0,0,1735.3386808634393,1268.7459156896607,632400.0,8715.313555455645,228,30,0.487757891185935,0.5072952697766584,0.5390880484532828,0.43312866791827026,267.2727272727273,0.45
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=7,lease,0,,90.0,2.0,0.9,lease,7,741,563,6,0.01054481546572935,0.03,563,277.2775621485637,2265.6789483838097,14.175365121692415,600.0000000000005,0,479,0,0,0,0.0021347886121081774,0.22860555724671366,3335798674.2177286,0.0,0,1478.9207237334515,1291.7500297719412,802200.0,6958.82915588923,212,26,0.5011420365111591,0.5086496090635102,0.5890500778457654,0.45832045813635097,307.0909090909091,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=8,lease,0,,90.0,2.0,0.9,lease,8,790,598,10,0.01644736842105263,0.059880239520958084,598,239.34490058179847,3603.4313814345755,5.383453517348762,600.0000000000005,0,705,0,0,0,0.009736424465113688,0.3513232281516822,5238522786.377002,329.5929301745748,1,1497.1361262132496,1353.187854309445,768600.0,11404.31540095366,274,5,0.4565172186575956,0.4657389892586689,0.5792396316975849,0.4567343627860317,326.1818181818182,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=9,lease,0,,90.0,2.0,0.9,lease,9,859,653,18,0.026825633383010434,0.09944751381215469,653,511.92539501647366,3414.3630925584007,24.709649395123815,600.0000000000005,0,785,0,0,0,0.004193041831394122,0.2340942338091991,2862922092.137938,0.0,0,2247.6848724176484,2210.202579718266,879000.0,17263.154729487447,311,2,0.43661627921382745,0.4532849894503211,0.704899475046944,0.47971473899087114,356.1818181818182,0.57
type=lease_sandbox_idle_timeout_s=0_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=10,lease,0,,90.0,2.0,0.9,lease,10,684,579,3,0.005154639175257732,0.022900763358778626,579,355.6227744278044,1949.4411032857422,21.333378634218306,600.0000000000005,0,182,1,0,0,0.003589182669288184,0.1591035059026127,2667220285.0118103,0.0,0,5417.5292635762935,5180.85517717499,661800.0,7735.73635058028,256,13,0.6351191222323326,0.6396599438635299,0.6368837349132349,0.5112584745688229,315.8181818181818,0.46
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,prewarm,3.0,2.0,0.0,lease,1,655,559,1,0.0017857142857142857,0.00641025641025641,559,166.621666082905,1509.4882519074245,47.76011478253253,600.0,0,103,0,0,0,0.00041630062362523927,0.3479932752211132,2076667257.9469686,0.0,0,1064.0081321598518,410.1358756292884,829800.0,3385.275609249789,306,88,0.6693272207777571,0.67090400778418,0.6995263475216913,0.28401447621827486,304.90909090909093,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,prewarm,3.0,2.0,0.0,lease,2,743,594,4,0.006688963210702341,0.027586206896551724,594,298.1925004646864,2375.9161282445043,51.621895006732984,600.0000000000005,0,296,4,0,0,0.00506560680088165,0.3042750412352717,1122004493.1757488,0.0,0,939.6059751725966,582.4756277716174,802200.0,8894.571028548406,255,38,0.4907675115568916,0.4944629741312592,0.7359453844939782,0.3157178712210857,324.0,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,prewarm,3.0,2.0,0.0,lease,3,807,624,13,0.02040816326530612,0.07142857142857142,624,152.31952854079577,2083.9094528929368,50.525731152001505,600.0000000000005,0,434,1,0,0,0.00303341200648222,0.4117984675526729,1997388299.694095,0.0,0,1086.2954920541792,509.5652824004055,845400.0,8733.395491788979,275,28,0.4287132997481566,0.4415398822407049,0.6989794951316045,0.28907232381845566,340.3636363636364,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,prewarm,3.0,2.0,0.0,lease,4,760,650,6,0.009146341463414634,0.02824858757062147,650,124.1574938153301,1845.7560134239902,21.661001917846026,600.0000000000005,0,109,3,0,0,0.008138708210296525,0.34429258884702557,2204920700.181539,0.0,0,577.7759134189639,267.6385401989462,744000.0,1152.1140108237673,258,57,0.6534774618392144,0.659183952419258,0.6976636841936998,0.32501823318822515,354.54545454545456,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,prewarm,3.0,2.0,0.0,lease,5,1008,794,18,0.022167487684729065,0.07906976744186046,794,213.64943475752142,3541.059559223473,99.19473550557062,600.0000000000005,0,950,0,0,0,0.008140742313647488,0.26251160475251206,1675010969.4892898,0.0,0,916.0932559096063,898.2693612473062,976200.0,17143.77594415882,308,10,0.3948171739365019,0.4077587413497623,0.8476023451057044,0.3307524247451868,433.0909090909091,0.72
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,prewarm,3.0,2.0,0.0,lease,6,633,504,9,0.017543859649122806,0.060810810810810814,504,387.3726659820326,3482.9346071472914,51.98753777114405,600.0000000000005,0,377,3,0,0,0.006119556594242605,0.39893410828477066,2630074253.128821,0.0,0,1465.722219945214,1063.7105510513773,675600.0,6394.569489706334,252,32,0.4890108925232074,0.5019121807878946,0.6484210554665242,0.30592372538724016,274.90909090909093,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,prewarm,3.0,2.0,0.0,lease,7,800,636,7,0.01088646967340591,0.03317535545023697,636,209.14303564793045,2052.2579786704728,78.27842015930204,600.0000000000005,0,340,0,0,0,0.008929864600199714,0.35454721632612574,1588262233.0446527,0.0,0,1386.9441855757584,1105.5208064453718,904800.0,8246.777279395501,250,32,0.44886562606200386,0.4554794954177069,0.7159582449535419,0.2972517563737862,346.90909090909093,0.55
