run,type,sandbox_idle_timeout_s,ablate,rate_per_min,think_snr,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,,2.0,0.0,lease,1,654,560,1,0.0017825311942959,0.00625,560,176.0797780382694,1728.1938268455865,52.33037019769073,600.0000000000002,0,86,1,0,0,0.0005808527248170763,0.32896266357806425,2317204659.8246865,8052.554224574456,43,713.4877185548304,488.41607635289165,825000.0,3689.5179079620557,302,63,0.6569073159045049,0.6584409957804152,0.7067419446184603,0.2882880059359818,305.45454545454544,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,,2.0,0.0,lease,2,732,580,6,0.010238907849829351,0.0410958904109589,580,316.0445834037466,2366.006572619499,57.98467484742211,600.0000000000005,0,298,3,0,0,0.004731066555969631,0.30029807124167596,968589163.9469569,4021.6002139575517,29,916.9529349746108,577.8926256713205,791400.0,9964.864688432706,255,32,0.47609452568112237,0.48216410406467514,0.7345471274888307,0.3094479818929315,316.3636363636364,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,,2.0,0.0,lease,3,807,623,13,0.020440251572327043,0.07142857142857142,623,147.9575217002989,2211.515917049787,53.63505129796227,600.0000000000005,0,416,1,0,0,0.0022441692984275833,0.41037859217839384,2297568422.217014,5001.810472838741,36,1048.4404023268044,486.5394149661133,825600.0,8493.849470307647,269,28,0.4284229652238883,0.44127822098300656,0.6905713908718596,0.2995626194058325,339.8181818181818,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,,2.0,0.0,lease,4,755,645,5,0.007692307692307693,0.023121387283236993,645,139.8688235076943,1952.644768747146,20.733979825241462,600.0,0,106,2,0,0,0.014419077329985626,0.311995450833064,2006622338.9579103,4489.625520684736,22,552.4652617824552,325.60733341185914,746400.0,1340.9521366957028,256,37,0.6440495377181222,0.6475713666275219,0.7118049519675926,0.32884824639654137,351.8181818181818,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,,2.0,0.0,lease,5,1023,812,17,0.020506634499396863,0.0730593607305936,812,219.73804858346534,3165.5168699802284,103.19490523495637,600.0000000000005,0,922,0,0,0,0.0104053047663044,0.2513299361277286,1846810585.7230697,1245.3526669903608,11,841.6163467989131,834.291782143557,982200.0,16603.720776983464,312,6,0.3891982188023125,0.40050432268673325,0.8462315487446581,0.3380629234379158,442.90909090909093,0.72
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,,2.0,0.0,lease,6,642,518,8,0.015209125475285171,0.05333333333333334,518,367.18948056089994,3118.67202862169,45.909236724863916,600.0000000000005,0,346,2,0,0,0.004994704753928045,0.4009093773997415,2714598054.626094,2814.6992905974594,14,1468.5267995541126,1076.0842646108943,693600.0,6673.993716809423,258,26,0.491553484728275,0.5028073338463317,0.6470693213424307,0.3027444477807707,282.54545454545456,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,,2.0,0.0,lease,7,801,635,8,0.012441679626749611,0.0380952380952381,635,220.55548605203285,2025.357951855313,86.63901294363058,600.0000000000005,0,340,2,0,0,0.009490672169484746,0.3566583130040617,1570722757.9074273,2354.2877796984776,18,1375.2215414826733,837.5286545673134,896400.0,9392.546476550895,246,27,0.4463788206732704,0.4537216198439644,0.7132956615149897,0.29443303501576373,346.3636363636364,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=8,lease,0,,2.0,0.0,lease,8,887,706,9,0.012587412587412588,0.05056179775280899,706,221.03774429658608,2525.6058663480285,31.689586688185784,600.0000000000005,0,584,0,0,0,0.0059471906741645035,0.4593380678772492,3100754365.925734,1586.112327823239,18,805.948189822279,597.5313928285543,877200.0,9362.909280047541,295,16,0.4557594752246578,0.4648293182203839,0.7394236028109623,0.3152670243666198,385.0909090909091,0.59
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=9,lease,0,,2.0,0.0,lease,9,858,674,16,0.02318840579710145,0.08791208791208792,674,323.4158236401296,2867.762948633733,40.59190574259549,600.0000000000005,0,575,3,0,0,0.004860148439506515,0.36020742835485575,1315338589.2654638,912.5055741959549,2,676.8120431620728,623.209054109911,838200.0,12343.967994307392,297,17,0.4398505866934361,0.4549368365404845,0.785443077825531,0.3179884773342985,367.6363636363636,0.61
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.0_seed=10,lease,0,,2.0,0.0,lease,10,723,618,3,0.004830917874396135,0.02158273381294964,618,220.86110136137768,1873.4087565882758,57.122691856977625,600.0000000000002,0,134,1,0,0,0.0027191218901216753,0.2724436474303246,1303684807.6154585,1331.528927734929,10,1453.18634637083,916.6539931213097,645000.0,4457.082296629662,247,30,0.5865898173306241,0.5902553545379303,0.7331861568448913,0.3432678684464351,337.0909090909091,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=1,lease,0,,2.0,0.9,lease,1,648,536,2,0.0037174721189591076,0.006535947712418301,536,285.8635324833941,1993.884463344274,95.05511112466523,600.0000000000005,0,133,2,0,0,0.007989135949027474,0.2865119804261657,1719709591.1872485,2969.9113666050157,13,804.7433885797572,614.24971128276,793800.0,4762.54320986405,309,36,0.5762734547072913,0.5770431548541647,0.7273355634510166,0.29032534575001007,292.3636363636364,0.51
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=2,lease,0,,2.0,0.9,lease,2,736,580,7,0.01192504258943782,0.0472972972972973,580,309.9553731980254,2083.789471930864,58.11891715307381,600.0000000000005,0,326,4,0,0,0.004311709927028592,0.3250264987923384,1418652200.7120183,3528.5693116882994,26,1227.126716119636,889.1792740910525,753000.0,8864.322695938958,255,25,0.4489815551587747,0.4527422821323237,0.7271443303103147,0.32163802390149343,316.3636363636364,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=3,lease,0,,2.0,0.9,lease,3,794,611,13,0.020833333333333332,0.07142857142857142,611,144.80092662478955,2129.2935907954597,50.71799885381905,600.0000000000005,0,448,0,0,0,0.0030438951947069407,0.43927929760753126,2816575892.866525,4400.7566049598445,34,1022.9170323226433,471.63726488185375,798600.0,8875.54125200189,257,25,0.44503853315785047,0.4576113066109465,0.6572225143785613,0.28702741888705274,333.2727272727273,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=4,lease,0,,2.0,0.9,lease,4,811,686,3,0.0043541364296081275,0.017241379310344827,686,119.99189309454323,2017.1569038757111,19.584200166903884,600.0000000000005,0,125,0,0,0,0.002759450439122277,0.33110611667416007,2888150299.4874067,4865.009750070953,18,591.1539554200319,504.8879566954579,744600.0,1712.9825840536591,232,38,0.6120036502676763,0.6146941917326365,0.6756089881831132,0.33678993773817606,374.1818181818182,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=5,lease,0,,2.0,0.9,lease,5,988,771,22,0.027742749054224466,0.1,771,196.81502015080434,3326.3241832248445,76.08462924998506,600.0000000000005,0,964,2,0,0,0.008864837824442548,0.3003148257261213,1838806160.6035457,628.1574207981713,9,902.6765173078888,889.0711741707962,875400.0,10379.85394241317,266,12,0.3938736940526079,0.40730367251370037,0.8078359233116421,0.3429465294166119,420.54545454545456,0.68
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=6,lease,0,,2.0,0.9,lease,6,670,548,13,0.023172905525846704,0.075,548,339.4503503658309,3057.691949124013,25.824389152803676,600.0000000000005,0,450,1,0,0,0.005788316504137708,0.418393656368763,2662426317.325676,3676.7007453934425,29,1510.610127198526,1081.1160230121548,677400.0,7111.673464889502,251,33,0.47891852125220635,0.4977679253683732,0.6342028945342851,0.31347196019916446,298.90909090909093,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=7,lease,0,,2.0,0.9,lease,7,809,646,8,0.012232415902140673,0.037209302325581395,646,198.56844960964463,2048.480000073319,36.08715050517674,600.0000000000005,0,360,1,0,0,0.008931013309534894,0.34230861806061985,1541852233.1709132,4238.249118631817,21,790.3982924267366,585.4656417281062,869400.0,6709.310989705689,239,25,0.4892317030388432,0.49756579717093213,0.707132632693117,0.301402553232552,352.3636363636364,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=8,lease,0,,2.0,0.9,lease,8,861,681,6,0.008733624454148471,0.03550295857988166,681,247.64271686750567,3039.88597222085,22.554854427714872,600.0000000000005,0,610,0,0,0,0.00761456052715915,0.42993777015319073,3452559393.15505,3454.0164098952064,14,899.4268292500201,865.0189139638405,795000.0,9497.599395738045,298,16,0.4558124649074781,0.46126157552883174,0.7126916941004597,0.3388092828752355,371.4545454545455,0.56
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=9,lease,0,,2.0,0.9,lease,9,888,689,15,0.02130681818181818,0.08021390374331551,689,369.89651611466866,2832.7790501226577,63.54800215416385,600.0000000000005,0,688,1,0,0,0.003970204086082098,0.3292639408811929,991280342.8418826,669.7035195928189,7,685.5421263757326,651.8564755529759,898800.0,15119.999400057766,309,11,0.4071314400561565,0.41904026345765993,0.8248929036357162,0.29946486313988374,375.8181818181818,0.65
type=lease_sandbox_idle_timeout_s=0_ablate=_rate_per_min=2.0_think_snr=0.9_seed=10,lease,0,,2.0,0.9,lease,10,704,600,5,0.008264462809917356,0.03731343283582089,600,241.8649907001203,1899.419157349674,58.67576407919406,600.0,0,157,1,0,0,0.0042675640715537895,0.27783610839575584,1149767883.170302,522.3452471480989,8,1292.6986212309912,990.2576867086646,670200.0,4465.136673898627,259,18,0.5962043487414116,0.6021954849323816,0.7446177595668221,0.3204759449128079,327.2727272727273,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,vtfq,2.0,0.0,lease,1,656,558,1,0.0017889087656529517,0.00625,558,183.2345582626416,1436.634270692679,37.84017122056382,600.0000000000002,0,73,2,0,0,0.0013212386077817622,0.31376416184004013,2226542383.955692,7360.8869523025605,39,726.4795554492435,382.1821511955336,817200.0,3486.6960877928327,301,64,0.6473815785245,0.6488670083463596,0.7156854180021368,0.2987858642599098,304.3636363636364,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,vtfq,2.0,0.0,lease,2,738,578,7,0.011965811965811967,0.04895104895104895,578,281.2534958695287,2300.9959939452583,41.487017585326086,600.0000000000005,0,230,2,0,0,0.004428264536839156,0.3090405475631126,1180531374.5481184,4412.195171774292,27,958.4683565492919,618.731450649457,793200.0,8302.423879970747,252,31,0.48746150315930215,0.4952727888847697,0.7227174048133579,0.32112146772183237,315.2727272727273,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,vtfq,2.0,0.0,lease,3,810,622,16,0.025078369905956112,0.08928571428571429,622,153.79400664558796,2342.088066626549,48.0584039526005,600.0000000000005,0,340,3,0,0,0.004751021997862264,0.3961878475085701,2067986158.3009338,5001.810472838741,36,1074.7748224171437,512.8738350564527,847200.0,8717.321025473831,261,28,0.42691103382046336,0.43935648183523524,0.705612928702085,0.29255132563509106,339.2727272727273,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,vtfq,2.0,0.0,lease,4,754,648,5,0.007656967840735069,0.022727272727272728,648,129.74384428919984,1894.24502604207,13.64279643351628,600.0,0,117,2,0,0,0.015047769515404342,0.3251624679836168,2095278885.3766837,4681.606777426181,29,553.2502467438665,217.59292211428874,746400.0,1122.2152162328634,258,41,0.6613514869243399,0.6652634032127429,0.6879226968482907,0.33196890321859046,353.4545454545455,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,vtfq,2.0,0.0,lease,5,1013,803,31,0.03717026378896882,0.12931034482758622,803,228.21551576797037,3360.6520659901576,48.36342786327787,600.0000000000005,0,788,1,0,0,0.015927764596734895,0.2459036889209957,1644133930.4832668,1210.373203489228,11,823.5734199666113,816.4717891720946,992400.0,15239.943262557032,293,8,0.4197782614136158,0.43927507644708413,0.8555956459304584,0.36518621400771767,438.0,0.71
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,vtfq,2.0,0.0,lease,6,640,516,10,0.019011406844106463,0.06666666666666667,516,386.7055174156603,2992.6000682362264,33.14859488823981,600.0000000000005,0,281,1,0,0,0.0057780544426080434,0.4068035251673915,2811649348.2746463,2814.6992905974594,14,1453.7632466128644,1061.320711669646,673200.0,6650.609452908336,260,26,0.4979373682858896,0.5127910574465445,0.6566327456860269,0.3035154187164431,281.45454545454544,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,vtfq,2.0,0.0,lease,7,796,622,10,0.015822784810126583,0.04326923076923077,622,203.74969751110422,2040.7657549187604,37.679864646396304,600.0000000000005,0,308,2,0,0,0.017585329879189256,0.3541762295798677,1527612905.9020672,2367.121372287686,18,1056.7239291822798,817.6535572934763,891000.0,7704.1678030454295,240,29,0.45428461830323574,0.46310916035244826,0.7109290859718984,0.2894429654565613,339.2727272727273,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=8,lease,0,vtfq,2.0,0.0,lease,8,878,698,11,0.015514809590973202,0.0625,698,192.204113624373,3005.4593003911305,26.017196062529017,600.0000000000005,0,466,1,0,0,0.00579247896797694,0.45474132836587466,2608238437.8551645,1631.1969665137606,19,711.8777414186962,537.0895130641886,886200.0,10482.00386589271,279,14,0.45447523410342006,0.4645721749281169,0.7566537323637011,0.30766033062028514,380.72727272727275,0.57
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=9,lease,0,vtfq,2.0,0.0,lease,9,853,664,21,0.030656934306569343,0.11170212765957446,664,322.98640551829624,2755.629904430322,43.63061922595481,600.0000000000005,0,465,0,0,0,0.0046468628271157456,0.3387728196642982,1277132543.3059068,814.961572118276,2,926.5002095727143,605.802591614362,848400.0,13735.286929062544,290,21,0.4340989129459488,0.451878797682095,0.795863592548077,0.30682267091410415,362.1818181818182,0.61
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=10,lease,0,vtfq,2.0,0.0,lease,10,721,618,3,0.004830917874396135,0.02127659574468085,618,208.39249825636676,2087.4475271524125,39.376406689744535,600.0000000000005,0,103,0,0,0,0.002937734813081009,0.2775442878751706,1478942207.4088616,2265.1726382635525,10,1450.3726764254193,961.11790011617,629400.0,4442.793064834878,243,21,0.6058307797450663,0.6095814417286007,0.7277507957863896,0.3500733138048663,337.0909090909091,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=1,lease,0,vtfq,2.0,0.9,lease,1,643,522,3,0.005714285714285714,0.013513513513513514,522,253.52831661632172,1917.6706844059747,44.12979528759472,600.0000000000005,0,123,2,0,0,0.00758172259076645,0.30431617415206624,1769602845.9750123,2944.528367982944,14,783.5585201194625,578.1590303366215,800400.0,5259.78050248537,306,39,0.5670495830851592,0.5668531415343196,0.7256411215075433,0.2905763550746788,284.72727272727275,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=2,lease,0,vtfq,2.0,0.9,lease,2,734,576,7,0.012006861063464836,0.04794520547945205,576,294.18720966096214,2154.9766757031502,38.20482461624292,600.0000000000005,0,261,2,0,0,0.005376598266148838,0.32119556087918893,1254021159.4229991,3528.564923034168,26,1217.628462827076,882.0138612741671,768000.0,9132.974599195406,261,24,0.45355615910019936,0.4584317077052544,0.7323176076672171,0.31482856500990974,314.1818181818182,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=3,lease,0,vtfq,2.0,0.9,lease,3,801,619,14,0.022116903633491312,0.0783132530120482,619,133.74294858463782,1984.7489955543633,48.97212840202897,600.0000000000005,0,350,3,0,0,0.003907132493822941,0.4375010044778785,2513538442.186477,4400.7566049598445,34,1066.0386135689625,514.758846128173,813000.0,8706.04792583191,248,25,0.4446680945954984,0.4585816606810906,0.6639565762148731,0.2819203948311663,337.6363636363636,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=4,lease,0,vtfq,2.0,0.9,lease,4,818,697,3,0.004285714285714286,0.01694915254237288,697,127.31422660779572,1918.980462588699,11.821911278794841,600.0000000000005,0,114,0,0,0,0.003647274590056454,0.3241371443159351,2430222812.5053053,5511.304283137361,25,583.2115596012732,482.88177462636895,754200.0,1701.017380270983,236,35,0.6343923084212801,0.6372959913906207,0.6787285510351917,0.3360459095816873,380.1818181818182,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=5,lease,0,vtfq,2.0,0.9,lease,5,998,765,31,0.038944723618090454,0.13551401869158877,765,185.05697209283846,3480.4473875356794,50.946517165738456,600.0000000000005,0,833,1,0,0,0.01467405090668232,0.30899912216151715,1819865014.974167,632.6967529148824,10,888.7855406821723,875.9602532549338,870600.0,12055.273646574487,267,11,0.39251910830349324,0.4115914920629918,0.82062504553953,0.3395022307346629,417.2727272727273,0.67
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=6,lease,0,vtfq,2.0,0.9,lease,6,685,549,15,0.026595744680851064,0.09210526315789473,549,341.08248421383496,3106.9517609774675,27.39938143537098,600.0000000000005,0,370,3,0,0,0.005986244662377132,0.4314498975472403,2475511015.350727,3610.579602057097,28,1754.8890743902846,1064.0437987881237,687600.0,6879.0230167889695,251,34,0.4688070901711865,0.4901912177278072,0.6457991728867197,0.3034342070543487,299.45454545454544,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=7,lease,0,vtfq,2.0,0.9,lease,7,804,637,9,0.01393188854489164,0.0430622009569378,637,194.32299514371152,2027.3705469524657,25.918840402270625,600.0000000000005,0,321,1,0,0,0.009692400604235025,0.32952058970724674,1730779019.0987337,4225.370231248111,21,1466.0644916105011,1108.8095544533758,835800.0,6498.605152857837,235,25,0.49624016056336184,0.5058738159082985,0.6935397167346542,0.3104981029720512,347.4545454545455,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=8,lease,0,vtfq,2.0,0.9,lease,8,866,676,13,0.018867924528301886,0.07058823529411765,676,198.84161858499044,3203.8066979600753,21.44763003166455,600.0000000000005,0,473,0,0,0,0.01155414856360166,0.43871094160731217,3090363847.1438823,3454.0164098952064,14,837.0120607320546,754.0916913426488,837600.0,10329.731902783089,280,15,0.4577731451063566,0.4688496478733971,0.7117134722141284,0.3318865403171161,368.72727272727275,0.57
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=9,lease,0,vtfq,2.0,0.9,lease,9,874,674,24,0.034383954154727794,0.12631578947368421,674,364.86093261281417,3176.9281736891485,58.88035054430647,600.0000000000005,0,568,1,0,0,0.006144726298646558,0.32378071490383215,986066613.838319,670.2072510399836,7,635.7406849039918,609.7610987990947,905400.0,15592.784004964893,292,11,0.4016277845520703,0.4200258447063622,0.819277768567081,0.28406490640976206,367.6363636363636,0.64
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=10,lease,0,vtfq,2.0,0.9,lease,10,700,593,4,0.006700167504187605,0.03076923076923077,593,251.2640056294067,1965.7804386239998,51.05241540925176,600.0000000000005,0,130,2,0,0,0.0038594227248669086,0.264577794017506,1064560688.1618123,805.3113643608258,10,1284.3594401169055,812.2135887452735,682800.0,3973.1709329605114,259,19,0.5651966710191338,0.5705990622066832,0.7453924160474942,0.3266025400340362,323.4545454545455,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=1,lease,0,park+prewarm,2.0,0.0,lease,1,655,559,1,0.0017857142857142857,0.00641025641025641,559,166.621666082905,1509.4882519074245,47.76011478253253,600.0,0,103,0,0,0,0.00041630062362523927,0.3479932752211132,2076667257.9469686,0.0,0,1064.0081321598518,410.1358756292884,829800.0,3385.275609249789,306,88,0.6693272207777571,0.67090400778418,0.6995263475216913,0.28401447621827486,304.90909090909093,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=2,lease,0,park+prewarm,2.0,0.0,lease,2,743,594,4,0.006688963210702341,0.027586206896551724,594,298.1925004646864,2375.9161282445043,51.621895006732984,600.0000000000005,0,296,4,0,0,0.00506560680088165,0.3042750412352717,1122004493.1757488,0.0,0,939.6059751725966,582.4756277716174,802200.0,8894.571028548406,255,38,0.4907675115568916,0.4944629741312592,0.7359453844939782,0.3157178712210857,324.0,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=3,lease,0,park+prewarm,2.0,0.0,lease,3,807,624,13,0.02040816326530612,0.07142857142857142,624,152.31952854079577,2083.9094528929368,50.525731152001505,600.0000000000005,0,434,1,0,0,0.00303341200648222,0.4117984675526729,1997388299.694095,0.0,0,1086.2954920541792,509.5652824004055,845400.0,8733.395491788979,275,28,0.4287132997481566,0.4415398822407049,0.6989794951316045,0.28907232381845566,340.3636363636364,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=4,lease,0,park+prewarm,2.0,0.0,lease,4,760,650,6,0.009146341463414634,0.02824858757062147,650,124.1574938153301,1845.7560134239902,21.661001917846026,600.0000000000005,0,109,3,0,0,0.008138708210296525,0.34429258884702557,2204920700.181539,0.0,0,577.7759134189639,267.6385401989462,744000.0,1152.1140108237673,258,57,0.6534774618392144,0.659183952419258,0.6976636841936998,0.32501823318822515,354.54545454545456,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=5,lease,0,park+prewarm,2.0,0.0,lease,5,1008,794,18,0.022167487684729065,0.07906976744186046,794,213.64943475752142,3541.059559223473,99.19473550557062,600.0000000000005,0,950,0,0,0,0.008140742313647488,0.26251160475251206,1675010969.4892898,0.0,0,916.0932559096063,898.2693612473062,976200.0,17143.77594415882,308,10,0.3948171739365019,0.4077587413497623,0.8476023451057044,0.3307524247451868,433.0909090909091,0.72
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=6,lease,0,park+prewarm,2.0,0.0,lease,6,633,504,9,0.017543859649122806,0.060810810810810814,504,387.3726659820326,3482.9346071472914,51.98753777114405,600.0000000000005,0,377,3,0,0,0.006119556594242605,0.39893410828477066,2630074253.128821,0.0,0,1465.722219945214,1063.7105510513773,675600.0,6394.569489706334,252,32,0.4890108925232074,0.5019121807878946,0.6484210554665242,0.30592372538724016,274.90909090909093,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=7,lease,0,park+prewarm,2.0,0.0,lease,7,800,636,7,0.01088646967340591,0.03317535545023697,636,209.14303564793045,2052.2579786704728,78.27842015930204,600.0000000000005,0,340,0,0,0,0.008929864600199714,0.35454721632612574,1588262233.0446527,0.0,0,1386.9441855757584,1105.5208064453718,904800.0,8246.777279395501,250,32,0.44886562606200386,0.4554794954177069,0.7159582449535419,0.2972517563737862,346.90909090909093,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=8,lease,0,park+prewarm,2.0,0.0,lease,8,878,705,8,0.011220196353436185,0.0449438202247191,705,220.23064517236548,3077.107480708708,19.70109498951909,600.0000000000005,0,600,0,0,0,0.009132738683763344,0.453870053982509,3233797625.0182476,0.0,0,838.0624804911782,647.3203696796695,885000.0,10319.13353697057,303,21,0.4642345859004753,0.4718076604143261,0.7254247952967172,0.33631674215250895,384.54545454545456,0.57
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=9,lease,0,park+prewarm,2.0,0.0,lease,9,854,666,14,0.020588235294117647,0.07692307692307693,666,309.01080834941735,2940.702948043444,40.52748371712411,600.0000000000005,0,570,1,0,0,0.002969253519263658,0.3450423606967246,1373681277.6981795,0.0,0,670.43073433517,617.0040234800392,830400.0,12869.030185382886,298,18,0.4424901240906289,0.45670663285569263,0.7892511635910386,0.319250580286224,363.2727272727273,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=10,lease,0,park+prewarm,2.0,0.0,lease,10,720,615,3,0.0048543689320388345,0.021897810218978103,615,230.13613996952063,1872.0315766260087,50.66275097907738,600.0,0,130,0,0,0,0.003262265999682992,0.27141869424528475,1439520998.0353005,0.0,0,1472.4680833462219,888.0510667918311,636000.0,4579.002267894848,246,29,0.5958156393719541,0.5995186549904885,0.7271693853438229,0.34601006952711183,335.4545454545455,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.9_seed=1,lease,0,park+prewarm,2.0,0.9,lease,1,638,527,2,0.003780718336483932,0.006622516556291391,527,290.0934937364659,1726.1877088786134,75.03792949098083,600.0000000000005,0,134,3,0,0,0.008124858493601698,0.3112606234094391,1616767983.8125494,0.0,0,798.0253595154114,585.0257694698439,803400.0,5195.5485751757105,312,51,0.5672582201205971,0.5680170602759502,0.7350498558542153,0.28028036449221516,287.45454545454544,0.49
type=lease_sandbox_idle_timeout_s=0_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.9_seed=2,lease,0,park+prewarm,2.0,0.9,lease,2,731,571,5,0.008680555555555556,0.03546099290780142,571,316.55648413765357,2333.203567019607,86.21549876726958,600.0000000000005,0,312,5,0,0,0.0043667627692595265,0.33468526156068207,1445253263.2134259,0.0,0,1226.2796823720391,878.9542346564153,747000.0,8817.57669223545,255,32,0.43545969324475026,0.43985974419469376,0.7174882318537944,0.31822238834521993,311.45454545454544,0.54
