run,type,sandbox_idle_timeout_s,ablate,rpm,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=4,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,4,688,533,26,0.046511627906976744,0.16149068322981366,533,52.1347081630654,2976.5919001050056,5.986069422414857,600.0000000000005,0,408,0,0,0,0.04567129097421914,0.4419478598202282,3770573630.1055427,0.0,0,0.0,0.0,0.0,0.0,272,5,0.46749981241467525,0.4993118574360878,0.5851730510716137,0.1283240106769391,290.72727272727275,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=5,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,5,903,638,56,0.08069164265129683,0.25806451612903225,638,54.92492275990611,3961.858993378024,18.07502749434506,600.0000000000005,0,1153,0,0,0,0.022497359929325174,0.168147612907007,5612895200.874449,0.0,0,0.0,0.0,0.0,0.0,396,0,0.32546037284628354,0.36702751813888795,0.7089028510424761,0.17312340807933724,348.0,0.39
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=6,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,6,683,532,25,0.04488330341113106,0.1724137931034483,532,36.166306951017305,3611.853356637812,4.724297651634811,600.0000000000005,0,604,0,0,0,0.014976889466753974,0.3349317415506186,5152509834.078712,0.0,0,0.0,0.0,0.0,0.0,272,5,0.4216153352862277,0.4564643803445355,0.49807752870046623,0.20656604671374157,290.1818181818182,0.2
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=7,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,7,733,518,34,0.06159420289855073,0.1736842105263158,518,55.943337236213324,3228.5960132675395,2.484224018864116,600.0000000000005,0,709,0,0,0,0.03460536966185726,0.3960221088121334,5222963860.769548,0.0,0,0.0,0.0,0.0,0.0,261,5,0.3907866563924568,0.42426405803015443,0.5615797426549145,0.21529306959878933,282.54545454545456,0.21
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=8,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,8,837,639,36,0.05333333333333334,0.18888888888888888,639,21.798013174668768,3746.3222860490578,1.243096579398223,600.0000000000005,0,778,0,0,0,0.06478251784254693,0.5731503006766513,6042959426.999587,0.0,0,0.0,0.0,0.0,0.0,293,2,0.39950325923216906,0.43535966250494856,0.5049984434043965,0.16262000695746304,348.54545454545456,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=9,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,9,805,595,42,0.06593406593406594,0.21105527638190955,595,67.6309453466024,3687.606124461512,6.118198785674447,600.0000000000005,0,834,0,0,0,0.03440335150137473,0.08517387538725568,4244145530.2261744,0.0,0,0.0,0.0,0.0,0.0,354,9,0.4283608680929963,0.47150528463655805,0.6480533822358198,0.21188781411796107,324.54545454545456,0.26
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=10,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,10,557,423,24,0.053691275167785234,0.18110236220472442,423,114.2528022756212,3458.2680418110176,0.0,600.0000000000005,0,511,0,0,0,0.04716243754799509,0.2920405345744945,5878694578.718636,0.0,0,0.0,0.0,0.0,0.0,279,2,0.412436043189661,0.44537306894322887,0.46947630958220027,0.24001847451118397,230.72727272727275,0.16
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=1,lease,0,,10,lease,1,572,426,8,0.018433179723502304,0.06060606060606061,426,59.64706064733872,3515.7781102144804,0.0,600.0000000000005,0,372,0,0,0,0.006578597266897445,0.41810448876593115,6274193368.999548,884.7165976376327,10,291.6952679048661,232.59062429182336,908400.0,42268.91566825518,263,1,0.3863134533243663,0.3929261348494262,0.4044976230574981,0.2163469981377337,232.36363636363637,0.44
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=2,lease,0,,10,lease,2,656,482,15,0.030181086519114688,0.10948905109489052,482,66.55906200134314,2476.4656560268736,0.0,600.0000000000005,0,478,0,0,0,0.01725552580882055,0.3170324536374921,6464222300.477933,543.3433107097779,3,743.9625332954213,719.5615431020511,882000.0,45959.49080803245,268,0,0.37541824977400795,0.39097867235839834,0.4325598528757123,0.2926676653372941,262.90909090909093,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=3,lease,0,,10,lease,3,672,460,20,0.041666666666666664,0.11042944785276074,460,16.965409808986124,3215.3653567655547,0.0,600.0000000000005,0,666,0,0,0,0.018959000929799647,0.4773004921986528,7199561387.884719,1111.5809396466243,13,426.61821285891983,199.22803190150057,864600.0,52279.63153458695,273,6,0.3524927035249229,0.3680814682033544,0.38995170729328543,0.2037247558209067,250.9090909090909,0.53
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=4,lease,0,,10,lease,4,635,467,12,0.025052192066805846,0.08823529411764706,467,24.830434003607934,3647.8582652290766,0.0,600.0000000000005,0,502,0,0,0,0.025413958130242942,0.40914424560901125,7168956329.071874,732.7308647281178,7,97.41347874561325,63.79866467084662,928200.0,37752.04317543298,235,8,0.3613818214685791,0.3733370982710769,0.39167592016317015,0.1597860842550525,254.72727272727275,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=5,lease,0,,10,lease,5,822,546,53,0.08848080133555926,0.23902439024390243,546,16.91654228198945,4040.1214843663447,0.0,600.0000000000005,0,1269,0,0,0,0.037812920528526625,0.006473039634835645,8801751957.367811,894.7723436469349,5,381.1636157140674,372.8030045272254,903600.0,69527.63842078022,315,2,0.31557655060703493,0.3518746913778822,0.41385615093644784,0.2959402880229365,297.8181818181818,0.67
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=6,lease,0,,10,lease,6,663,517,10,0.018975332068311195,0.07142857142857142,517,20.445474505615948,3217.0652865182233,0.0,600.0000000000005,0,491,0,0,0,0.017596325064259635,0.3336339569625899,6940652881.768804,4903.599557579377,17,708.4423888434958,598.9955114898627,885600.0,39032.9556699156,213,12,0.41651539985875274,0.4285755962260215,0.38637560271788396,0.22791526204937304,282.0,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=7,lease,0,,10,lease,7,695,472,25,0.05030181086519115,0.1388888888888889,472,16.444760481562753,2277.9029510963624,0.0,600.0000000000005,0,717,0,0,0,0.017789729675683093,0.40984593338000586,6798135215.356098,444.57455858496405,2,139.62548305663154,126.49222524705556,883800.0,49051.910286156846,212,8,0.31843526293517965,0.33732242619740693,0.4090073045762108,0.2232623140890407,257.45454545454544,0.51
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=8,lease,0,,10,lease,8,769,537,39,0.06770833333333333,0.2229299363057325,537,13.404838924177056,3713.3145081170464,0.0,600.0000000000005,0,875,0,0,0,0.06292900610404782,0.6145969441699458,8353113502.275664,2114.715193837243,11,65.6487470320996,56.75227351309877,997200.0,66201.76794031571,257,6,0.3071440891658755,0.33713050899698366,0.3225040767692955,0.1449065391739074,292.90909090909093,0.56
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=9,lease,0,,10,lease,9,730,497,33,0.062264150943396226,0.17679558011049723,497,23.298114343539737,4606.291408213548,0.0,600.0000000000005,0,958,0,0,0,0.030502479941943154,0.15295268406748333,8348920156.155012,1279.5804061839735,4,520.5414313949916,243.5533510308685,819000.0,61183.634831883915,279,15,0.3205324005898123,0.3448033848415617,0.3840771015968985,0.24853785537371748,271.0909090909091,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=10_seed=10,lease,0,,10,lease,10,555,422,10,0.023148148148148147,0.08064516129032258,422,179.68510548969073,2445.427980523945,0.455224026163089,600.0000000000005,0,373,0,0,0,0.010659193633909547,0.3375663724883774,6363113397.801684,412.82792304805275,1,459.17932534230215,451.1527777384913,760200.0,33519.160615955225,219,3,0.40864763479947436,0.41901819334781204,0.45262170388581324,0.2582503815544678,230.1818181818182,0.41
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=1,lease,0,,20,lease,1,674,564,3,0.005291005291005291,0.0196078431372549,564,141.27011510651573,1830.9009617087531,13.536784988239768,600.0000000000005,0,181,0,0,0,0.0018026515864758702,0.36430521270938543,2797757748.990497,1394.3618894611634,13,306.79967431672435,239.2949307247336,1407600.0,24340.1518956422,349,3,0.5590210327282381,0.5638123463876925,0.6553381018437581,0.26963925360005814,307.6363636363636,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=2,lease,0,,20,lease,2,781,645,12,0.0182648401826484,0.075,645,135.94803889710147,1989.9202192409261,46.19888170978323,600.0000000000005,0,306,2,0,0,0.027937091964968616,0.29961321666007573,2042561223.7272658,1419.8064344951924,11,753.4463195878467,506.7268632080935,1393800.0,17499.914464989888,316,2,0.477255566489264,0.4882221070294869,0.7105254599480382,0.3257645090788291,351.8181818181818,0.56
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=3,lease,0,,20,lease,3,784,596,15,0.024549918166939442,0.08092485549132948,596,91.23753476984689,2642.2303988575004,39.66199339859523,600.0000000000005,0,454,1,0,0,0.015710961340101127,0.40991959217194346,3127138972.1006694,2439.5112829861814,22,461.1779000151978,183.33964577890765,1441200.0,30490.588147851056,346,7,0.4179864769778558,0.4307312412183867,0.679005930373446,0.24161429907285484,325.0909090909091,0.58
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=4,lease,0,,20,lease,4,761,631,6,0.009419152276295133,0.037267080745341616,631,144.69489192689207,2073.989453885683,66.57644097970041,600.0000000000005,0,186,0,0,0,0.010584295661292363,0.3892612912848605,1954033559.1979203,912.7700217270391,9,121.4453333857216,101.4272072575161,1413600.0,11860.724159380223,312,7,0.5011012898607599,0.5066242955162368,0.7274266397589679,0.19464343765279926,344.1818181818182,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=5,lease,0,,20,lease,5,943,705,37,0.04986522911051213,0.1598173515981735,705,79.96640731298567,3673.5372295428665,24.46685972270484,600.0000000000005,0,1015,1,0,0,0.02478319391230643,0.042192075632875414,4951070205.675655,938.5454212772487,2,380.8673813524292,370.5720216514201,1626000.0,82446.45095047007,482,4,0.376558128038917,0.40257947828197443,0.7315051247855154,0.2946605817132307,384.54545454545456,0.81
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=6,lease,0,,20,lease,6,755,640,6,0.009287925696594427,0.038461538461538464,640,70.85518526069768,2219.4863265413915,24.2188916707483,600.0000000000005,0,306,1,0,0,0.0070750700690172,0.2927938055775732,3252060296.6506248,4386.004898512423,18,718.2493137812096,622.9940812939558,1337400.0,23271.012750001424,324,12,0.5523214654456413,0.5626513650998928,0.6423470705573362,0.27279473975125423,349.0909090909091,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=7,lease,0,,20,lease,7,789,615,18,0.02843601895734597,0.08095238095238096,615,90.74500842438647,2115.7080595948023,12.383165821468767,600.0000000000005,0,482,0,0,0,0.03885130303545259,0.41539221638750223,3228313375.735785,766.0537934774043,2,178.05136717101664,167.38449303375842,1485600.0,30364.844712661423,315,7,0.4463597153329847,0.46302137974485746,0.6666322944509194,0.22643761407540508,335.4545454545455,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=8,lease,0,,20,lease,8,948,774,12,0.015267175572519083,0.062146892655367235,774,29.55536067834464,3515.3051632853267,4.272168309387073,600.0000000000005,0,573,0,0,0,0.008655120588821216,0.49584139784858416,4361367751.165085,2395.791823746071,17,89.6862948551863,80.20970795373978,1686600.0,36804.6241909941,345,5,0.46136824925340847,0.4740605246493053,0.6256486927447553,0.25518724293927986,422.1818181818182,0.63
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=9,lease,0,,20,lease,9,917,742,10,0.013297872340425532,0.05154639175257732,742,125.92108377285331,2445.5611740688178,16.940143100334957,600.0000000000005,0,534,1,0,0,0.01109619325737395,0.1516276816297965,2330110943.0375366,835.4301845239747,2,507.5931877602078,479.703034590726,1568400.0,38487.628031954766,412,5,0.4994384488296772,0.507736656916339,0.7761599711538462,0.35734461858416494,404.72727272727275,0.68
type=lease_sandbox_idle_timeout_s=0_ablate=_rpm=20_seed=10,lease,0,,20,lease,10,636,537,6,0.011049723756906077,0.043478260869565216,537,242.66314752711787,1934.7217853600273,19.57159368369562,600.0000000000005,0,231,0,0,0,0.006443627844616699,0.29942044451900823,3237941853.691971,412.82792304805275,1,504.31030397978236,496.2837563759715,1090200.0,18988.94309167059,300,3,0.5548771835509013,0.5637457414852113,0.659553018401159,0.3233046172852705,292.90909090909093,0.46
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=1,lease,0,budget,10,lease,1,575,436,13,0.028953229398663696,0.0851063829787234,436,154.26994527371176,3616.0126821511203,0.0,600.0000000000005,370,386,0,0,4,0.016853120345238993,0.4276269901222836,6204074773.912182,406.505065982332,7,272.63803718532836,211.8416978615404,0.0,0.0,301,1,0.3960300087021738,0.40763932431418826,0.4076061231708107,0.21268276198422956,237.81818181818184,0.35
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=2,lease,0,budget,10,lease,2,674,510,21,0.03954802259887006,0.12582781456953643,510,60.3564030211416,2287.8664139874627,0.0,600.0000000000005,332,427,0,0,0,0.027779038529204034,0.2988830809099255,5846426951.691518,1526.2440560350208,11,708.2976501722278,429.6123707588729,0.0,0.0,330,6,0.4296259793190146,0.4514311078349923,0.45379177006037946,0.3037452043121728,278.1818181818182,0.39
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=3,lease,0,budget,10,lease,3,656,449,28,0.05870020964360587,0.15204678362573099,449,14.649737844742617,3533.552380708751,0.902448673845906,600.0000000000005,339,581,0,0,7,0.047596304562515145,0.49490166670666796,6998226158.502724,1530.7117888122266,15,430.30447688039,181.38718022471812,0.0,0.0,263,6,0.33264038042554195,0.35286905775916383,0.3720005137391544,0.18635879050453552,244.9090909090909,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=4,lease,0,budget,10,lease,4,582,390,18,0.04411764705882353,0.14634146341463414,390,14.702095703317127,4016.0377227484905,0.0,600.0000000000005,298,501,0,0,7,0.025988158948541878,0.484332397168389,7281867485.226147,726.1152965031532,7,84.56429404967116,49.37198058333888,0.0,0.0,245,11,0.31462023507073705,0.3301526711359529,0.3353823151061901,0.13413271379501981,212.72727272727275,0.33
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=5,lease,0,budget,10,lease,5,787,489,48,0.0893854748603352,0.23809523809523808,489,13.821069742825784,3849.4688112587796,6.570214778627106,600.0000000000005,337,1336,0,0,21,0.052307593329219054,0.010329174789558032,9486992718.680147,719.5875893643936,3,393.6777089669687,384.6896031129877,0.0,0.0,399,3,0.278365908408717,0.30672968177627086,0.3602706555458431,0.20311402397972453,266.72727272727275,0.61
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=6,lease,0,budget,10,lease,6,658,504,14,0.02702702702702703,0.08888888888888889,504,16.146130592833003,2640.0628939282283,0.0,600.0000000000005,176,468,0,0,16,0.028620711298643204,0.3448680212895816,7409000915.001628,3176.0948385443035,16,700.1115363795825,604.5386303479195,0.0,0.0,280,8,0.388354928298655,0.404163220544942,0.33159503165873483,0.23995823458124946,274.90909090909093,0.35
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=7,lease,0,budget,10,lease,7,698,463,29,0.05894308943089431,0.1590909090909091,463,16.65613361068199,2750.517481083876,0.0,600.0000000000005,269,669,0,0,9,0.04329215899790197,0.4434545021810976,6391359827.462218,351.7173838501478,1,159.22958790088705,146.31044145837132,0.0,0.0,257,8,0.3285430828012753,0.3459095502639493,0.4044585820666602,0.2112469568044401,252.54545454545456,0.34
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=8,lease,0,budget,10,lease,8,792,569,36,0.05950413223140496,0.22151898734177214,569,12.595720606963368,3772.237257688646,0.0,600.0000000000005,239,797,0,0,19,0.04482137773149883,0.6110186486094572,8084471168.49327,2700.390860319021,19,107.03257659935679,97.39239584990696,0.0,0.0,264,7,0.31862733570600726,0.34570921399493104,0.3233892427641803,0.17744283828848248,310.3636363636364,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=9,lease,0,budget,10,lease,9,795,569,35,0.057947019867549666,0.1774193548387097,569,34.03987094017111,3210.0776934693604,1.0600925010154367,600.0000000000005,288,703,0,0,16,0.027578695219842263,0.18307479388759879,7076800294.221882,637.1917194327093,2,527.3146434475291,488.99933433034175,0.0,0.0,384,11,0.3486921413056892,0.37657171644842574,0.4432038884882479,0.3311084518644747,310.3636363636364,0.54
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=10_seed=10,lease,0,budget,10,lease,10,576,437,20,0.0437636761487965,0.14393939393939395,437,185.15308871469733,2178.929940142549,1.5857549358421519,600.0000000000005,302,324,0,0,4,0.04623823725194811,0.34230261074824936,5749823712.89306,412.82792304805275,1,459.75102020291513,451.7244725991043,0.0,0.0,277,3,0.41954916650426793,0.44210031711097053,0.48092870090326345,0.2713628330554796,238.36363636363637,0.37
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=1,lease,0,budget,20,lease,1,670,559,2,0.0035650623885918,0.013422818791946308,559,140.8151249506759,2007.5164384127172,12.744208598321435,600.0000000000005,0,192,0,0,0,0.00030035194585250285,0.35887354393606524,2748052122.507791,1583.8039054608946,12,310.284522960599,238.00504566022164,0.0,0.0,344,6,0.5493769181917249,0.5530205634133751,0.6625166631620695,0.2562818271399046,304.90909090909093,0.48
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=2,lease,0,budget,20,lease,2,793,650,10,0.015151515151515152,0.06369426751592357,650,142.79206219771459,1852.2535360430068,28.142406409913715,600.0000000000005,0,281,1,0,0,0.0077791249311611995,0.2646950495922728,1842497415.7484586,1984.9178933021938,13,786.4645819523672,495.8736262794547,0.0,0.0,322,2,0.48628071395959827,0.4972377955425528,0.7211731888192826,0.33333722626281387,354.54545454545456,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=3,lease,0,budget,20,lease,3,787,604,11,0.01788617886178862,0.06358381502890173,604,111.06581100481151,2881.9341209138447,33.10916468554819,600.0000000000005,0,448,0,0,0,0.004344626446283649,0.4070283605129042,2920630043.3301477,2674.594349813141,24,432.33957145884733,174.613493246399,0.0,0.0,344,6,0.4303906839482904,0.44130565092561624,0.6887208987794614,0.24903987939116884,329.4545454545455,0.55
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=4,lease,0,budget,20,lease,4,764,641,5,0.007739938080495356,0.03048780487804878,641,154.53432132221315,1822.5913441425057,62.534154575580814,600.0000000000005,0,177,1,0,0,0.007669388902849619,0.37800924459213403,1657708962.276085,912.7700217270391,9,122.74937271959425,102.73124659138875,0.0,0.0,312,7,0.5310834836203618,0.5376141373490888,0.7426814490578866,0.20833555363070905,349.6363636363636,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=5,lease,0,budget,20,lease,5,955,729,27,0.03571428571428571,0.12206572769953052,729,158.11576161777884,3173.938125958466,32.80541756415949,600.0000000000005,0,831,2,0,0,0.008038680522606598,0.01963266525707969,3635478700.600683,443.6597217782832,1,415.5279271567291,405.77382138436917,0.0,0.0,376,5,0.36751435310201414,0.3878170360795748,0.78815614805507,0.3172159132397419,397.6363636363636,0.81
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=6,lease,0,budget,20,lease,6,756,634,5,0.00782472613458529,0.032679738562091505,634,85.27144605233275,2105.538480185696,28.33612637664529,600.0000000000005,0,295,2,0,0,0.010988622451831685,0.29365859681883855,3253927546.5956616,4386.004898512423,18,743.92442368467,648.6691911974162,0.0,0.0,309,12,0.5386577201403361,0.5460225755154141,0.6377493283071096,0.27173701127678873,345.8181818181818,0.5
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=7,lease,0,budget,20,lease,7,789,607,10,0.01620745542949757,0.050505050505050504,607,98.05358355790713,2460.4895028684136,14.409152631567332,600.0000000000005,0,458,0,0,0,0.014315333099470647,0.3981191543496126,3162896796.7323117,766.0537934774043,2,170.2903676857161,159.62349354845787,0.0,0.0,287,7,0.4341044440116138,0.443604521570131,0.6695577541844729,0.2298239352768961,331.0909090909091,0.51
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=8,lease,0,budget,20,lease,8,942,773,16,0.020278833967046894,0.08241758241758242,773,36.12509891170657,3408.9232443102214,14.672177826691764,600.0000000000005,0,516,0,0,0,0.0064376464481596014,0.5106456808009792,3982709231.3129325,2395.791823746071,17,99.15237344109136,89.67578653964483,0.0,0.0,337,5,0.4553466229996109,0.47077888237456134,0.6363835902494497,0.23304707025516241,421.6363636363636,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=9,lease,0,budget,20,lease,9,912,730,15,0.020134228187919462,0.07614213197969544,730,142.53290986167923,2569.305920477659,23.815723825463873,600.0000000000005,0,526,0,0,0,0.009381701372601022,0.17521532186159924,2659571670.2576776,835.4301845239747,2,497.47099541832324,469.58084224884146,0.0,0.0,394,5,0.49235255516327364,0.5083010448325107,0.7718274373259842,0.33739732978978587,398.1818181818182,0.6
type=lease_sandbox_idle_timeout_s=0_ablate=budget_rpm=20_seed=10,lease,0,budget,20,lease,10,639,534,6,0.011111111111111112,0.04411764705882353,534,230.65909355316512,1940.0622474611466,23.469991807639676,600.0000000000005,0,241,0,0,0,0.0066746773364497886,0.31477711925845697,3251333178.611175,412.82792304805275,1,516.9382798018354,508.91173219802454,0.0,0.0,301,3,0.5502970977724947,0.5589786977207998,0.6599937350832039,0.3210945093976973,291.2727272727273,0.44
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=1,lease,0,vtfq+park+prewarm+kv+gang,10,lease,1,553,406,12,0.028708133971291867,0.07633587786259542,406,55.231856226669834,3407.3392587348953,0.0,600.0000000000005,0,396,0,0,0,0.006926357191087579,0.41974685190888067,7047721139.760135,0.0,0,0.0,0.0,892200.0,47433.53680844241,291,4,0.3947282579807994,0.40406789545388294,0.3909040342204092,0.21744453078479692,221.45454545454547,0.42
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=2,lease,0,vtfq+park+prewarm+kv+gang,10,lease,2,668,504,20,0.03816793893129771,0.12162162162162163,504,71.10227243895054,2536.265998266183,0.0,600.0000000000005,0,411,0,0,0,0.03186095771841435,0.29130205013245464,7039953419.702345,0.0,0,0.0,0.0,863400.0,43421.865466414245,260,9,0.3976408620117756,0.41286331999054726,0.4286817016519361,0.32679231747452603,274.90909090909093,0.45
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=3,lease,0,vtfq+park+prewarm+kv+gang,10,lease,3,670,465,26,0.05295315682281059,0.14285714285714285,465,15.970398880839639,2940.9016546604375,0.0,600.0000000000005,0,633,0,0,0,0.02257981903542994,0.5079253017514476,7354717375.757352,0.0,0,0.0,0.0,885600.0,41566.9368565571,234,5,0.36902907877544083,0.39307219364074486,0.3748370156492813,0.1925994594044607,253.63636363636365,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=4,lease,0,vtfq+park+prewarm+kv+gang,10,lease,4,603,416,18,0.041474654377880185,0.13636363636363635,416,15.809440389272481,3413.8294798819475,0.0,600.0000000000005,0,486,0,0,0,0.02835660178961998,0.4683256252288103,7642003710.472742,0.0,0,0.0,0.0,843600.0,44611.733253447645,217,10,0.3500636222202663,0.36659401228373545,0.37089332214775966,0.14114735088753225,226.9090909090909,0.4
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=5,lease,0,vtfq+park+prewarm+kv+gang,10,lease,5,817,540,60,0.1,0.24880382775119617,540,14.9351185398898,4270.592219203157,0.0,600.0000000000005,0,1284,0,0,0,0.06033547705472109,0.00986955203373371,9622578899.41964,0.0,0,0.0,0.0,947400.0,75872.82222627987,342,6,0.30841931200033834,0.34637922235744206,0.3976852228454416,0.2309648657702422,294.54545454545456,0.66
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=6,lease,0,vtfq+park+prewarm+kv+gang,10,lease,6,634,486,17,0.033797216699801194,0.10638297872340426,486,15.449176424029702,3010.273607405303,0.0,600.0000000000005,0,467,0,0,0,0.0437274206291475,0.38853993600255776,7905764000.022024,0.0,0,0.0,0.0,816000.0,40320.6317042796,223,21,0.415412871299414,0.4333932871103409,0.3602080270857615,0.20255128681154105,265.0909090909091,0.42
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=7,lease,0,vtfq+park+prewarm+kv+gang,10,lease,7,687,459,40,0.08016032064128256,0.20634920634920634,459,16.347583610681795,2894.032611225597,0.0,600.0000000000005,0,742,0,0,0,0.03413513268507193,0.43831534938536776,7601244627.746172,0.0,0,0.0,0.0,892200.0,43995.027184530685,216,8,0.3306582232595952,0.3615169162209615,0.4121609506685444,0.20912165054798396,250.36363636363637,0.47
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=8,lease,0,vtfq+park+prewarm+kv+gang,10,lease,8,776,558,33,0.05583756345177665,0.1927710843373494,558,14.416934823213069,3834.33992195582,0.0,600.0000000000005,0,782,0,0,0,0.03145297348592223,0.5922760316280048,8853189498.634138,0.0,0,0.0,0.0,983400.0,57773.869476152046,234,6,0.3277911014944346,0.3523051335501661,0.33447691876699687,0.16306948482157968,304.3636363636364,0.52
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=9,lease,0,vtfq+park+prewarm+kv+gang,10,lease,9,757,514,45,0.08050089445438283,0.24581005586592178,514,24.75719575312246,3855.165860860425,0.0,600.0000000000005,0,916,0,0,0,0.039390424500443166,0.22975387975302006,7939219639.265508,0.0,0,0.0,0.0,848400.0,53500.86435534425,296,24,0.3294067423664712,0.36774120557363005,0.4233121605599262,0.2475073704240615,280.3636363636364,0.56
type=lease_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=10,lease,0,vtfq+park+prewarm+kv+gang,10,lease,10,543,408,10,0.023923444976076555,0.08196721311475409,408,143.16422536172843,3293.3266441559063,0.0,600.0000000000005,0,384,0,0,0,0.018195768731827613,0.35982777110757586,7239158091.437722,0.0,0,0.0,0.0,754800.0,37387.86973362441,229,5,0.39670609747351127,0.4069123851700993,0.4259636758207071,0.2554070785190587,222.54545454545456,0.37
