run,type,rate_per_min,think_snr,tau,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=3,lease,2.0,0.0,0.8,lease,3,809,623,12,0.01889763779527559,0.06547619047619048,623,161.85201251782178,2294.076371231107,55.82033153788846,600.0000000000005,0,416,1,0,0,0.0025949499275035514,0.40992695981341415,2213995103.6442924,4918.430787448926,36,1050.139178516833,493.14813531161235,844800.0,8678.150546210716,268,28,0.42539847473345754,0.43671127142802224,0.6986269544483295,0.29154057444526726,339.8181818181818,0.54
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=4,lease,2.0,0.0,0.8,lease,4,762,652,6,0.00911854103343465,0.02824858757062147,652,135.9702710784627,1907.359572222507,21.338144355925447,600.0,0,107,0,0,0,0.007809997977971874,0.32889975195952803,1968331769.1354578,3989.7608726106487,25,563.4654263833406,354.56073721203165,747000.0,1395.4789620381848,258,41,0.646578020638036,0.6521744041338793,0.7010435512739576,0.3262495254467007,355.6363636363636,0.49
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=5,lease,2.0,0.0,0.8,lease,5,1004,784,21,0.02608695652173913,0.09259259259259259,784,194.67196596830672,3097.3614468171236,80.76218885285186,600.0000000000005,0,966,1,0,0,0.007413429935733751,0.27202933025400444,1795623494.5189059,1262.265765500665,13,887.0151157421178,881.9175442785819,964800.0,15948.214523375893,300,5,0.39463859147201824,0.4097709410494723,0.8370363490068958,0.3402617417026723,427.6363636363636,0.7
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=6,lease,2.0,0.0,0.8,lease,6,645,521,7,0.013257575757575758,0.046052631578947366,521,373.58696780359696,2994.8310417087832,41.801822508363166,600.0000000000005,0,308,3,0,0,0.006037048762903764,0.40198192598371907,2387126638.7878656,2678.701953328776,13,1413.464167335579,1039.7786130119227,708600.0,5639.445413541913,263,22,0.5095703175309705,0.5195398723579209,0.6678518569711539,0.30075357104614076,284.1818181818182,0.5
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=7,lease,2.0,0.0,0.8,lease,7,802,633,7,0.0109375,0.03333333333333333,633,210.33901418185633,2033.405250199786,102.54125016005035,600.0000000000005,0,347,0,0,0,0.008144327134546579,0.3569042334153508,1745883487.615922,2368.5811777475515,19,1364.6860260326453,1121.8425193337719,901200.0,8854.009759387209,250,27,0.44762144760962447,0.4541913226452827,0.7087116722837348,0.2939280804597982,345.2727272727273,0.54
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=8,lease,2.0,0.0,0.8,lease,8,880,706,9,0.012587412587412588,0.05,706,193.9523904763126,2732.865744942636,25.402635915514267,600.0000000000005,0,598,0,0,0,0.007938983627247398,0.4446746110080427,3341561791.0733232,1847.0712346603145,19,799.3886169880509,625.8721987947422,873000.0,10219.830564697044,299,13,0.4568874454305671,0.46544173743470496,0.7262563069234007,0.3290233600617597,385.0909090909091,0.58
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=9,lease,2.0,0.0,0.8,lease,9,856,672,16,0.023255813953488372,0.08695652173913043,672,335.66236019610346,2512.745136282076,36.95215424781654,600.0000000000005,0,589,1,0,0,0.0037916740402451736,0.34666042687550325,1757894424.8105447,950.39803317492,2,674.0812905543635,621.9274802846339,834600.0,12751.873759167318,306,23,0.42861833443792685,0.44238630295973974,0.7694668690632285,0.31740292256365077,366.54545454545456,0.61
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=10,lease,2.0,0.0,0.8,lease,10,722,616,3,0.004846526655896607,0.021897810218978103,616,219.40098655992006,1932.3207200764223,45.58230138538902,600.0000000000005,0,129,1,0,0,0.00340299197501013,0.2779554125823598,1348085055.6839466,1370.750139217436,13,1448.9408305038678,934.0781967010707,630600.0,4711.977757198085,248,21,0.5937705843505499,0.597516889992849,0.730739417759324,0.3490427264289158,336.0,0.5
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=1,lease,2.0,0.0,0.9,lease,1,656,557,1,0.0017921146953405018,0.006289308176100629,557,184.13448968736202,1590.7840294477887,36.34896050632064,600.0000000000002,0,106,6,0,0,0.0015259233263133878,0.32659887095408324,2375437207.9956408,5540.940789191768,33,1803.909557609534,985.9462198106858,824400.0,4969.8694117331215,302,61,0.6499236666523267,0.6514026543958186,0.7061280529736468,0.2915768160250807,303.8181818181818,0.48
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=2,lease,2.0,0.0,0.9,lease,2,735,586,4,0.006779661016949152,0.027777777777777776,586,285.48113491487527,2329.980631213289,53.34315841599099,600.0000000000005,0,296,5,0,0,0.004846695789913264,0.3117114847468044,1324416979.4198205,6829.46961602968,34,2135.615398394926,1598.1851247187699,814800.0,9090.876518769324,250,34,0.47547931587790354,0.47950064871361797,0.7158292895339614,0.31591688713572796,319.6363636363636,0.52
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=3,lease,2.0,0.0,0.9,lease,3,805,624,13,0.02040816326530612,0.07228915662650602,624,146.5690384888792,2021.2277852628888,31.844140544113475,600.0000000000005,0,494,2,0,0,0.0034878848246528214,0.4053687346363581,2318112411.2718635,7333.540308280157,44,2187.490718775652,1373.1009457885993,840600.0,9059.73102836842,271,24,0.4437519623854888,0.4572818246177487,0.6874855503634099,0.3057447657561863,340.3636363636364,0.55
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=4,lease,2.0,0.0,0.9,lease,4,760,644,6,0.009230769230769232,0.028901734104046242,644,140.89648646514627,1818.4694854698494,19.112236985181056,600.0000000000005,0,116,2,0,0,0.010916322753192069,0.32717726152411164,2217632218.625219,3944.630336289046,25,1445.9346098452595,1016.411164185452,745800.0,1444.0847716114777,259,36,0.6340704065331674,0.6396682190699744,0.6869820593919969,0.329005185316779,351.2727272727273,0.48
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=5,lease,2.0,0.0,0.9,lease,5,995,763,27,0.03417721518987342,0.12264150943396226,763,139.6639662075927,3487.926135236798,57.390023834596846,600.0000000000005,0,1074,1,0,0,0.011736092554202411,0.24714913625195672,2340737305.144037,939.2926230353727,9,1632.66795927548,1609.8560601746512,944400.0,18008.999761671203,310,4,0.37484358044456456,0.39143640862074397,0.8171233887593887,0.3202942588828596,416.1818181818182,0.68
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=6,lease,2.0,0.0,0.9,lease,6,630,510,11,0.02111324376199616,0.0728476821192053,510,382.9347221210933,3312.3349686866627,37.686544045380614,600.0000000000005,0,396,0,0,0,0.0058951137313848325,0.40040198413665645,2860054542.8828783,4186.813159734794,16,3102.0949283595064,2318.086246633183,679200.0,7093.377909793838,255,22,0.4821879042822228,0.49832099439565114,0.6275216319970539,0.2954278200538375,278.1818181818182,0.47
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=7,lease,2.0,0.0,0.9,lease,7,804,639,6,0.009302325581395349,0.028846153846153848,639,208.77582567325362,1988.6439278469518,54.75769979659633,600.0000000000005,0,362,1,0,0,0.002245294786281452,0.35712749728726445,1734860778.6825647,3132.0485976316045,18,2850.110273190323,2280.3828030158356,909600.0,9614.482322981348,247,26,0.45435058421534524,0.46104358391649775,0.7008749895671459,0.29266712266161954,348.54545454545456,0.52
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=8,lease,2.0,0.0,0.9,lease,8,868,692,10,0.014245014245014245,0.055865921787709494,692,196.21888016745834,2792.0792615066894,32.88336282968145,600.0000000000005,0,595,1,0,0,0.009367748523800807,0.447647019171008,3265774286.457864,2583.219421841709,21,2158.413339912585,1831.6438345715308,863400.0,9106.023974629836,292,13,0.4532359759595262,0.4625796544861874,0.7196867834312678,0.30408649543113137,377.4545454545455,0.55
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=9,lease,2.0,0.0,0.9,lease,9,846,653,14,0.020989505247376312,0.07777777777777778,653,310.7530707269502,2966.408703380882,45.99629836731054,600.0000000000005,0,620,2,0,0,0.0036040347082413634,0.35236587569050565,2411185736.4340906,1901.2781731001737,4,2054.8050803413216,1986.978959422503,813600.0,13034.163193836106,294,12,0.40634637539503105,0.41911900199021346,0.7367327305385587,0.3192075873803265,356.1818181818182,0.56
type=lease_rate_per_min=2.0_think_snr=0.0_tau=0.9_seed=10,lease,2.0,0.0,0.9,lease,10,715,611,3,0.004885993485342019,0.021739130434782608,611,228.18287021141714,2031.988270685899,43.86447493288964,600.0000000000002,0,138,2,0,0,0.004154162502152774,0.26816408996943847,1722863991.2109704,1192.4515082598132,10,2725.6993113598273,1716.8769780324867,632400.0,6129.6636652861325,246,25,0.5881541780718158,0.5918449209381683,0.7001230301006863,0.35183574631927217,333.2727272727273,0.47
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=1,lease,2.0,0.5,0.5,lease,1,664,556,2,0.0035842293906810036,0.006369426751592357,556,219.97862247607065,1755.9721885729102,66.41525047957943,600.0000000000005,0,104,0,0,0,0.004255259893775671,0.30781056631643233,1909886181.6755636,0.0,0,144.9149874381431,119.04701642221448,848400.0,4002.1247228602924,313,59,0.5921637552591017,0.5929429461146747,0.7393858111685767,0.2839369914007631,303.2727272727273,0.5
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=2,lease,2.0,0.5,0.5,lease,2,719,557,7,0.012411347517730497,0.04929577464788732,557,309.9104821756248,2392.77125671488,78.8199527333154,600.0000000000005,0,334,5,0,0,0.0051898090359704515,0.3012087085434561,869127363.4813262,0.0,0,328.8603366966678,201.94332645381792,759000.0,8814.104459390293,254,31,0.4429424918292748,0.44741567930863435,0.7270494651280432,0.30850761846713415,303.8181818181818,0.54
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=3,lease,2.0,0.5,0.5,lease,3,815,630,13,0.02021772939346812,0.07058823529411765,630,153.52614638487177,1948.9723076849446,36.492524369853676,600.0000000000005,0,433,1,0,0,0.0028178115436297796,0.4376965472115475,2217065760.8968763,0.0,0,414.2253171518262,152.48734763129596,835200.0,8847.157085103383,265,27,0.4352123669983544,0.44834083481443343,0.6888164390904236,0.2879898652674001,343.6363636363636,0.52
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=4,lease,2.0,0.5,0.5,lease,4,780,656,3,0.004552352048558422,0.017964071856287425,656,125.39178402827542,2043.5547745264726,22.930674093433478,600.0,0,103,0,0,0,0.0027729231008322207,0.30372894259330374,2445074565.1527367,0.0,0,153.30256661452063,122.59064141248814,724200.0,1550.2787146651654,233,70,0.6317856134428566,0.6346773523703025,0.6807943906169063,0.3327244174254843,357.8181818181818,0.48
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=5,lease,2.0,0.5,0.5,lease,5,1018,791,17,0.02103960396039604,0.07881773399014778,791,234.005465384672,3188.282734580496,76.97741230385627,600.0000000000005,0,965,2,0,0,0.006380805453130015,0.2835773235921837,1648949586.8153396,0.0,0,298.6292236527891,295.3918377152281,961200.0,13258.362119398027,281,11,0.39112441417983307,0.4025268051080679,0.8242707920470734,0.34614071175813577,431.4545454545455,0.68
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=6,lease,2.0,0.5,0.5,lease,6,690,569,9,0.015570934256055362,0.05806451612903226,569,358.1520641399484,3046.0478197663388,31.838813465720737,600.0000000000005,0,357,1,0,0,0.0048870935939103926,0.4228530399548081,2664139084.2508726,0.0,0,480.6816406245865,311.7033721705926,702600.0,6272.356978926726,247,39,0.4876261621419346,0.5004086252324584,0.6384496206374645,0.30718719159339913,310.3636363636364,0.52
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=7,lease,2.0,0.5,0.5,lease,7,799,635,8,0.012441679626749611,0.03773584905660377,635,258.65256288879664,2065.4302797996647,100.33905591714931,600.0000000000005,0,335,4,0,0,0.010904032663249874,0.339272997088855,1442472953.809197,0.0,0,151.75610732036722,138.9601434289002,884400.0,6604.404794547077,243,31,0.45695120026067876,0.4641043775333742,0.7082827095959595,0.29427576370614983,346.3636363636364,0.54
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=8,lease,2.0,0.5,0.5,lease,8,888,711,7,0.009749303621169917,0.040229885057471264,711,245.60262298905764,3173.897124172358,33.63571798444386,600.0000000000005,0,567,0,0,0,0.004754937937833926,0.4373101756470038,2611221812.8008065,0.0,0,217.8145766488545,205.56343953328883,846000.0,11038.844640873438,306,25,0.45449630511046396,0.4616165461626515,0.7467041691190753,0.32567660404265697,387.8181818181818,0.58
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=9,lease,2.0,0.5,0.5,lease,9,861,662,15,0.022156573116691284,0.08241758241758242,662,381.3801176151518,2932.508530802328,65.69702576829695,600.0000000000005,0,660,3,0,0,0.003791405598158145,0.3156481805567023,1228719307.5470939,0.0,0,159.15882744115703,151.40376993225868,865800.0,15190.168532202755,306,15,0.4076043133962556,0.421111721756392,0.8118358948539887,0.30852620183038715,361.0909090909091,0.62
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.5_seed=10,lease,2.0,0.5,0.5,lease,10,700,599,3,0.0049833887043189366,0.022222222222222223,599,235.20175936702321,1888.7366898167922,49.1221057148275,600.0000000000002,0,115,1,0,0,0.0030149706099236928,0.2808456570507355,1072856925.465569,0.0,0,430.8320966254513,320.0757147951674,666600.0,4084.021049228052,262,17,0.6125891441793133,0.616476975486382,0.7530283586667962,0.34161583844955384,326.72727272727275,0.51
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=1,lease,2.0,0.5,0.8,lease,1,658,552,2,0.0036101083032490976,0.00641025641025641,552,204.58806694064697,1665.3102816343855,51.708550005864325,600.0000000000005,0,119,2,0,0,0.0045118107157116685,0.33284310567821757,1889151562.3300664,6179.425210434668,23,677.1654186891021,488.3026362204912,839400.0,4410.946712782582,312,46,0.6002959133559744,0.6012382982123959,0.7312214810039498,0.2732967591833163,301.0909090909091,0.5
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=2,lease,2.0,0.5,0.8,lease,2,723,568,6,0.010452961672473868,0.041379310344827586,568,284.4757439924804,2405.066868753385,68.97932060538629,600.0000000000005,0,327,5,0,0,0.005188887274566219,0.308516853859589,901250924.1398561,3529.4848647867416,19,1247.4915452246537,900.9744785186422,774600.0,8975.242145010057,259,30,0.44430357760745887,0.4483610037498636,0.7299928280400155,0.30939334562366144,309.8181818181818,0.52
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=3,lease,2.0,0.5,0.8,lease,3,808,621,11,0.01740506329113924,0.05952380952380952,621,139.98117197383363,1981.0785988701969,32.74238431661374,600.0000000000005,0,485,0,0,0,0.0022212569307882906,0.4135083032325543,2242456189.315725,3000.3787517254973,33,978.862808446289,459.42623170412935,824400.0,8999.006793381408,262,24,0.43153789857754354,0.4421595153283771,0.6796630303596867,0.29576008269674126,338.72727272727275,0.53
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=4,lease,2.0,0.5,0.8,lease,4,770,648,3,0.004608294930875576,0.017857142857142856,648,115.28087042564471,1976.5678966054845,25.782291966841754,600.0,0,118,0,0,0,0.0023069657052952742,0.2998445891994684,2888760289.390212,6240.3207260520385,28,615.4971170754013,379.1101077434628,724200.0,2107.5084891531787,231,43,0.6312385108582849,0.6340999971350408,0.6619215861742425,0.33917707077713005,353.4545454545455,0.46
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=5,lease,2.0,0.5,0.8,lease,5,1021,792,22,0.02702702702702703,0.10194174757281553,792,192.8579520011229,3397.8885583103006,69.52633756301253,600.0000000000005,0,980,1,0,0,0.008439553829547126,0.2910010112698624,1493501169.758376,773.2111552248934,6,850.5968800644287,838.7573659772125,964200.0,12868.940170170768,280,10,0.3973245884394476,0.4128086885073619,0.8360264065777971,0.34065114280877967,432.0,0.7
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=6,lease,2.0,0.5,0.8,lease,6,697,570,10,0.017241379310344827,0.06535947712418301,570,338.6637385226104,2888.053706197215,25.713705766902496,600.0000000000005,0,366,2,0,0,0.0038405941484041146,0.426945313728456,2615191684.934952,3493.4803735631917,17,1663.6675462080054,1015.0250697351921,703200.0,6977.281779917097,247,33,0.49062629234772864,0.5052623652116275,0.6335905224763663,0.30911000286679124,310.90909090909093,0.49
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=7,lease,2.0,0.5,0.8,lease,7,806,647,6,0.009188361408882083,0.02843601895734597,647,241.85906616806824,2068.673909670193,53.36703368139117,600.0000000000005,0,329,3,0,0,0.0029617999669945003,0.3379788700545322,1524079947.7225964,4417.7748705684335,22,1123.3306092296532,633.6743631842899,892200.0,6641.144321475337,248,29,0.47866466029593063,0.48550716547392175,0.7118256435185185,0.295081729062493,352.90909090909093,0.53
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=8,lease,2.0,0.5,0.8,lease,8,889,707,9,0.012569832402234637,0.05263157894736842,707,227.46252133647363,3184.3772116853434,41.80729520270472,600.0000000000005,0,569,0,0,0,0.006303042168576469,0.43358946761586853,3086067876.446807,2339.8001261913523,17,808.1026983564097,779.6778398779666,850800.0,10652.635575381588,300,15,0.4481333649320589,0.4546882042446987,0.7275250669394263,0.323508242065189,385.6363636363636,0.58
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=9,lease,2.0,0.5,0.8,lease,9,868,670,15,0.021897810218978103,0.08241758241758242,670,356.531319476616,2885.4099892544104,62.79359981369248,600.0000000000005,0,662,3,0,0,0.004644873289901202,0.3356566753116266,1293888610.761829,1009.239299797175,4,659.4621921608327,626.917399023589,870600.0,15560.83417713553,305,13,0.408211851886813,0.42055685913411944,0.8056307470012627,0.3016276861410003,365.4545454545455,0.61
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.8_seed=10,lease,2.0,0.5,0.8,lease,10,696,599,3,0.0049833887043189366,0.021897810218978103,599,236.40166671642828,2212.348522973971,53.48819841846375,600.0000000000005,0,121,1,0,0,0.0030828174714484188,0.2714942587939497,1155859085.470085,1295.9268046114428,18,1573.8113361858145,969.4506875366205,664200.0,3541.0382086297514,259,17,0.5940147253814135,0.5976017068849727,0.7417555920826858,0.34384641305865354,326.72727272727275,0.53
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=1,lease,2.0,0.5,0.9,lease,1,653,541,2,0.003683241252302026,0.006493506493506494,541,198.30423306080365,1579.713271337785,55.00365068288798,600.0000000000005,0,138,3,0,0,0.004618614549008674,0.324221835382888,1977916992.3773992,2340.2524288658465,5,1800.148920242781,1442.6330446315096,833400.0,4793.906668872973,303,30,0.595756106966221,0.5965680588296255,0.7280239237932207,0.27339811133955766,295.0909090909091,0.48
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=2,lease,2.0,0.5,0.9,lease,2,743,585,7,0.011824324324324325,0.047619047619047616,585,290.2693946013492,2333.5339650180285,55.63711442215098,600.0000000000005,0,294,4,0,0,0.0047353083441552075,0.29738836910031247,1276621840.7937376,2564.7150333517784,15,2534.3945395999835,1950.5408800538155,796200.0,9528.187653229528,264,25,0.45465764829344674,0.45983008456178476,0.7393705924185768,0.3132417450387687,319.0909090909091,0.54
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=3,lease,2.0,0.5,0.9,lease,3,797,603,12,0.01951219512195122,0.06790123456790123,603,129.45725280203078,2072.789728590888,37.33731055027807,600.0000000000005,0,515,0,0,0,0.0020844122385825395,0.4182704243217774,2675345420.9206204,3426.163337712791,11,2042.4629341097593,1258.863444018589,834600.0,9152.733870469921,270,24,0.42333737917727293,0.4350034825760572,0.6649042666529072,0.28120443525218036,328.90909090909093,0.52
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=4,lease,2.0,0.5,0.9,lease,4,774,653,4,0.0060882800608828,0.023529411764705882,653,122.74881626619208,1930.2976154706962,19.323990889119198,600.0000000000005,0,122,2,0,0,0.0066367786888376955,0.2992346710087553,2911291090.3219323,6762.966237692818,34,1495.348399341924,764.5455686468381,727800.0,2101.3814144230546,229,39,0.617220084773659,0.6204318786191898,0.6534281971032441,0.3268966953770726,356.1818181818182,0.47
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=5,lease,2.0,0.5,0.9,lease,5,1003,771,22,0.027742749054224466,0.10396039603960396,771,181.67098016444754,3333.9961232801766,55.858595713772175,600.0000000000005,0,938,6,0,0,0.010220932401222411,0.26290922631700137,1617600007.0093968,1313.0350987733673,13,1808.6480137332803,1768.599510879553,950400.0,11959.080940151865,275,7,0.3904957136017415,0.4054898195724796,0.8374489361200143,0.3476905786541825,420.54545454545456,0.69
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=6,lease,2.0,0.5,0.9,lease,6,683,553,13,0.022968197879858657,0.07741935483870968,553,333.1944256174788,2941.708958989006,29.356232323618624,600.0000000000005,0,364,1,0,0,0.0070444333564529385,0.4245079390302689,3093982609.0984454,2988.4659952454426,19,3602.2700210864678,2387.697753236227,689400.0,7048.255037943335,247,32,0.48903812974960476,0.5057626574187097,0.6247754288234914,0.30544379780459713,301.6363636363636,0.48
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=7,lease,2.0,0.5,0.9,lease,7,797,637,8,0.012403100775193798,0.03773584905660377,637,199.96902744793192,2086.9480938884217,33.03593684245142,600.0000000000005,0,371,2,0,0,0.004401040474390017,0.33399345578352163,1692829203.0270429,2768.8375374603906,16,2453.606352319317,2060.8674402127785,876600.0,6514.439221579799,242,23,0.48032076166993565,0.48786661148453586,0.6975478111402487,0.29080527130291267,347.4545454545455,0.53
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=8,lease,2.0,0.5,0.9,lease,8,870,685,9,0.012968299711815562,0.05202312138728324,685,208.32164457230851,3329.813052763966,20.744684228384855,600.0000000000005,0,604,0,0,0,0.006559341157657747,0.45062648988226534,3663806827.5735784,3014.754343827216,19,2167.561202476776,2057.076329415627,838800.0,11853.58168503045,300,13,0.4433550459570725,0.4520147276925981,0.7047639497539497,0.3213598939705985,373.6363636363636,0.56
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=9,lease,2.0,0.5,0.9,lease,9,863,659,17,0.02514792899408284,0.09550561797752809,659,328.07073833945697,3125.6400192035794,57.71612034039963,600.0000000000005,0,715,1,0,0,0.004583918386862383,0.339845182476174,1592754849.2810361,1070.7045412546213,7,1961.0709313184016,1878.0281388008098,867000.0,15241.493501563931,313,13,0.39939522171294517,0.4142856628660574,0.7833978948863636,0.29568955942232233,359.4545454545455,0.61
type=lease_rate_per_min=2.0_think_snr=0.5_tau=0.9_seed=10,lease,2.0,0.5,0.9,lease,10,711,616,3,0.004846526655896607,0.021739130434782608,616,230.0375023267934,1834.6137877991205,52.458609012263686,600.0000000000005,0,125,1,0,0,0.0030295059731180137,0.2884452035657023,1535038746.8658264,330.6333056199153,4,2698.3778146223563,1834.7791260133272,681000.0,4999.532366636299,262,15,0.6046151609729944,0.6084466197234455,0.7214552511857356,0.3280947024728023,336.0,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=1,lease,2.0,0.9,0.5,lease,1,641,523,2,0.0038095238095238095,0.006711409395973154,523,288.73334895482094,1798.4776814782008,167.46155676799455,600.0000000000005,0,113,1,0,0,0.006793513535214637,0.2864516816592187,1781650049.4348168,0.0,0,137.40442952374264,113.61380096252992,789000.0,4360.31564999278,299,55,0.5502842471127898,0.5508874744448283,0.7322303642717237,0.29096263011819284,285.2727272727273,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=2,lease,2.0,0.9,0.5,lease,2,725,564,6,0.010526315789473684,0.041666666666666664,564,285.43859386612166,2369.7236633919256,127.04798182543955,600.0,0,306,3,0,0,0.0031994337156919343,0.33876907238621073,1342502440.6198626,0.0,0,332.13488080787033,206.91552699599924,740400.0,8045.132551373177,253,29,0.42156545329901285,0.4263107496741593,0.7188488712728245,0.31230852664696235,307.6363636363636,0.52
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=3,lease,2.0,0.9,0.5,lease,3,792,610,12,0.01929260450160772,0.06626506024096386,610,135.91476632436502,2162.7133450427127,51.06865742346003,600.0000000000005,0,448,1,0,0,0.004833398986948199,0.44416566471589286,2733962038.599627,0.0,0,421.0471433258231,155.9162658495752,789600.0,8831.46690728757,254,31,0.44198983860977964,0.45320738944264405,0.6595128961166149,0.2814913570193995,332.72727272727275,0.52
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=4,lease,2.0,0.9,0.5,lease,4,809,689,3,0.004335260115606936,0.017241379310344827,689,129.68282144166005,1871.452293341255,23.889841279526458,600.0,0,121,1,0,0,0.003211211350661854,0.3259731257082774,2536606149.475532,0.0,0,156.84693410956493,130.56650896586484,740400.0,1845.2738129394284,232,51,0.6141725406276964,0.6169116351216768,0.6928117740708366,0.3338066902757205,375.8181818181818,0.49
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=5,lease,2.0,0.9,0.5,lease,5,1016,805,20,0.024242424242424242,0.08530805687203792,805,204.25145330908026,3076.32966383957,61.03030327165734,600.0000000000005,0,925,2,0,0,0.011811122942285304,0.29928649486082964,1847625243.785809,0.0,0,274.59570169529405,271.31125106022455,893400.0,11462.87645705628,275,12,0.4003290237673691,0.4148294197966814,0.8063764010780886,0.35995590899252056,439.0909090909091,0.69
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=6,lease,2.0,0.9,0.5,lease,6,675,547,10,0.017953321364452424,0.06289308176100629,547,357.0803146882645,2980.735871427086,32.259632007457874,600.0000000000005,0,423,1,0,0,0.007739155618284805,0.42462318613450145,2751291535.4037046,0.0,0,473.26136535829926,291.4022888938323,684600.0,6334.645282608727,250,41,0.47809728482571706,0.4919506350158878,0.6371393993015088,0.312678535260475,298.3636363636364,0.5
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=7,lease,2.0,0.9,0.5,lease,7,808,642,7,0.01078582434514638,0.03271028037383177,642,193.6373749532671,2076.194478000663,32.23858107502952,600.0000000000005,0,343,0,0,0,0.011121083971626375,0.3270075723400652,1609430101.8945932,0.0,0,161.03477440631917,148.32850119319664,864000.0,6619.433396906622,242,30,0.48371892777788056,0.4901825169268061,0.7049174777543058,0.3131886937282063,350.1818181818182,0.53
type=lease_rate_per_min=2.0_think_snr=0.9_tau=0.5_seed=8,lease,2.0,0.9,0.5,lease,8,864,678,6,0.008771929824561403,0.03592814371257485,678,262.90311667877756,3174.335628276011,31.136651060162283,600.0000000000005,0,576,0,0,0,0.008262607507400599,0.42459812008352205,2992995247.223978,0.0,0,240.37301829906679,230.73291670806566,802800.0,10159.210084942159,303,22,0.45264396850526717,0.45795969012822096,0.7134660099108068,0.33886054036702873,369.8181818181818,0.57
