run,type,queue,sandbox_idle_timeout_s,rate_per_min,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=3,lease,fifo,300,2.0,lease,3,809,623,12,0.01889763779527559,0.06547619047619048,623,161.85201251782178,2294.076371231107,55.82033153788846,600.0000000000005,0,416,1,0,0,0.0025949499275035514,0.40992695981341415,2213995103.6442924,4918.430787448926,36,1050.139178516833,493.14813531161235,844800.0,8678.150546210716,268,28,0.42539847473345754,0.43671127142802224,0.6986269544483295,0.29154057444526726,339.8181818181818,0.55
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=4,lease,fifo,300,2.0,lease,4,762,652,6,0.00911854103343465,0.02824858757062147,652,135.9702710784627,1907.359572222507,21.338144355925447,600.0,0,107,0,0,0,0.007809997977971874,0.32889975195952803,1968331769.1354578,3989.7608726106487,25,563.4654263833406,354.56073721203165,747000.0,1395.4789620381848,258,41,0.646578020638036,0.6521744041338793,0.7010435512739576,0.3262495254467007,355.6363636363636,0.5
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=5,lease,fifo,300,2.0,lease,5,1004,784,21,0.02608695652173913,0.09259259259259259,784,194.67196596830672,3097.3614468171236,80.76218885285186,600.0000000000005,0,966,1,0,0,0.007413429935733751,0.27202933025400444,1795623494.5189059,1262.265765500665,13,887.0151157421178,881.9175442785819,964800.0,15948.214523375893,300,5,0.39463859147201824,0.4097709410494723,0.8370363490068958,0.3402617417026723,427.6363636363636,0.7
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=6,lease,fifo,300,2.0,lease,6,645,521,7,0.013257575757575758,0.046052631578947366,521,373.58696780359696,2994.8310417087832,41.801822508363166,600.0000000000005,0,308,3,0,0,0.006037048762903764,0.40198192598371907,2387126638.7878656,2678.701953328776,13,1413.464167335579,1039.7786130119227,708600.0,5639.445413541913,263,22,0.5095703175309705,0.5195398723579209,0.6678518569711539,0.30075357104614076,284.1818181818182,0.5
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=7,lease,fifo,300,2.0,lease,7,802,633,7,0.0109375,0.03333333333333333,633,210.33901418185633,2033.405250199786,102.54125016005035,600.0000000000005,0,347,0,0,0,0.008144327134546579,0.3569042334153508,1745883487.615922,2368.5811777475515,19,1364.6860260326453,1121.8425193337719,901200.0,8854.009759387209,250,27,0.44762144760962447,0.4541913226452827,0.7087116722837348,0.2939280804597982,345.2727272727273,0.56
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=8,lease,fifo,300,2.0,lease,8,880,706,9,0.012587412587412588,0.05,706,193.9523904763126,2732.865744942636,25.402635915514267,600.0000000000005,0,598,0,0,0,0.007938983627247398,0.4446746110080427,3341561791.0733232,1847.0712346603145,19,799.3886169880509,625.8721987947422,873000.0,10219.830564697044,299,13,0.4568874454305671,0.46544173743470496,0.7262563069234007,0.3290233600617597,385.0909090909091,0.58
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=9,lease,fifo,300,2.0,lease,9,856,672,16,0.023255813953488372,0.08695652173913043,672,335.66236019610346,2512.745136282076,36.95215424781654,600.0000000000005,0,589,1,0,0,0.0037916740402451736,0.34666042687550325,1757894424.8105447,950.39803317492,2,674.0812905543635,621.9274802846339,834600.0,12751.873759167318,306,23,0.42861833443792685,0.44238630295973974,0.7694668690632285,0.31740292256365077,366.54545454545456,0.6
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=10,lease,fifo,300,2.0,lease,10,722,616,3,0.004846526655896607,0.021897810218978103,616,219.40098655992006,1932.3207200764223,45.58230138538902,600.0000000000005,0,129,1,0,0,0.00340299197501013,0.2779554125823598,1348085055.6839466,1370.750139217436,13,1448.9408305038678,934.0781967010707,630600.0,4711.977757198085,248,21,0.5937705843505499,0.597516889992849,0.730739417759324,0.3490427264289158,336.0,0.5
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=1,lease,vtfq,0,1.0,lease,1,401,377,1,0.0026455026455026454,0.00980392156862745,377,114.3882439180934,2005.8208893380875,2.1772719581431947,600.0,0,39,0,0,0,0.0027439125269214234,0.3898549072511854,3947776972.411009,10974.767847378967,61,313.3823138037296,94.32301611629237,444000.0,452.2356580072702,203,89,0.8763069823907588,0.8819605758255379,0.390231242270461,0.21092434543708405,205.63636363636365,0.27
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=2,lease,vtfq,0,1.0,lease,2,417,372,2,0.0053475935828877,0.02531645569620253,372,176.3648283811292,1243.5289550573943,37.88944510357102,600.0,0,22,1,0,0,0.0025912541844622054,0.23981806964743982,1691370162.4148386,10556.020731003136,64,505.1380346382992,120.23162746057187,550800.0,878.6809421242929,193,48,0.79621200882039,0.8065524245193562,0.4904500257705258,0.23577595635019388,202.9090909090909,0.32
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=3,lease,vtfq,0,1.0,lease,3,470,416,4,0.009523809523809525,0.03,416,131.13151234950533,1289.3903766791866,31.51727225790712,600.0,0,32,0,0,0,0.0014744768608210951,0.3898912410404446,2972845155.8820186,8903.653898312663,59,996.6350403239808,166.99246408827457,492000.0,1262.3865603699553,187,46,0.759299187613074,0.7686793600275981,0.473008262379403,0.24204774262470277,226.9090909090909,0.32
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=4,lease,vtfq,0,1.0,lease,4,458,426,3,0.006993006993006993,0.020202020202020204,426,59.838538451521345,1889.4977637752036,0.0,600.0,0,39,0,0,0,0.010857580586497844,0.39079469278526296,3307729259.0891147,12833.142910716226,63,248.3712828530712,10.98580636997849,493800.0,222.67950846006127,171,98,0.868475003297896,0.8822039643900417,0.39143334996195933,0.19717102919573615,232.36363636363637,0.28
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=5,lease,vtfq,0,1.0,lease,5,659,585,2,0.0034071550255536627,0.02040816326530612,585,127.27066685210139,2170.902385126927,57.212394571107055,600.0,0,75,2,0,0,0.0005242079316483683,0.3095090781574298,2232964284.4406805,6817.147730365928,44,1063.8452049874045,262.3629470889282,567000.0,2939.798574759715,191,50,0.6782337252116479,0.6847240000940561,0.6010546590666278,0.3031876004266923,319.0909090909091,0.42
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=6,lease,vtfq,0,1.0,lease,6,444,395,1,0.0025252525252525255,0.010309278350515464,395,227.52637734079235,2085.0398731699634,43.43327693987493,600.0000000000005,0,55,1,0,0,0.00041151412996471334,0.38877138240680664,2768580526.725902,5479.285390303607,32,1490.4144408832465,657.3201367848196,426000.0,1778.1113421196685,204,58,0.7588810693827451,0.7602660104909291,0.5068209567226755,0.27243810576381405,215.45454545454547,0.34
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=7,lease,vtfq,0,1.0,lease,7,405,376,0,0.0,0.0,376,108.96011626185327,1350.2214120326705,31.141985941552093,200.71392537937209,0,13,1,0,0,1.1504670564609494e-06,0.231910406561866,2185568677.0736527,8950.940281304327,63,1039.2846427871382,174.6219353717106,493200.0,354.9390124945851,163,66,0.8811293026340812,0.8811293026340812,0.4378498576105608,0.2285777652169033,205.0909090909091,0.28
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=8,lease,vtfq,0,1.0,lease,8,546,487,1,0.0020491803278688526,0.009009009009009009,487,136.8488702243949,1861.3765341166807,15.379037309732052,600.0,0,71,0,0,0,0.0027940576930014136,0.4457291238548566,3470026651.3473,6512.247853763406,49,651.2527417047404,352.7641661202156,490200.0,1834.0956718155073,195,50,0.7135426180249557,0.7141067180613169,0.5229200680442243,0.2551436432509799,265.6363636363636,0.35
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=9,lease,vtfq,0,1.0,lease,9,541,490,1,0.002036659877800407,0.008771929824561403,490,185.7366461755787,1593.8149305183388,47.393995501805676,600.0,0,30,0,0,0,2.7341813350614105e-05,0.2620853933096332,1550069137.3228571,8908.90680230407,25,836.0416799600694,205.0434094374118,548400.0,2336.019017677279,220,49,0.7754815579675192,0.7792380647337683,0.6121269143073362,0.25525408182938436,267.2727272727273,0.38
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=10,lease,vtfq,0,1.0,lease,10,501,462,2,0.004310344827586207,0.021505376344086023,462,116.87572425987378,1485.365886713726,18.2356570959156,600.0,0,32,0,0,0,0.002190238401720114,0.21920491380633159,2756531904.88507,14263.564680005427,71,1139.0366189606543,180.0988070980393,399600.0,533.6720990362321,187,84,0.8138682099158372,0.8200965792998168,0.5061748641786454,0.2887586652229405,252.0,0.35
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=1,lease,vtfq,0,2.0,lease,1,654,560,1,0.0017825311942959,0.00625,560,176.0797780382694,1728.1938268455865,52.33037019769073,600.0000000000002,0,86,1,0,0,0.0005808527248170763,0.32896266357806425,2317204659.8246865,8052.554224574456,43,713.4877185548304,488.41607635289165,825000.0,3689.5179079620557,302,63,0.6569073159045049,0.6584409957804152,0.7067419446184603,0.2882880059359818,305.45454545454544,0.51
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=2,lease,vtfq,0,2.0,lease,2,732,580,6,0.010238907849829351,0.0410958904109589,580,316.0445834037466,2366.006572619499,57.98467484742211,600.0000000000005,0,298,3,0,0,0.004731066555969631,0.30029807124167596,968589163.9469569,4021.6002139575517,29,916.9529349746108,577.8926256713205,791400.0,9964.864688432706,255,32,0.47609452568112237,0.48216410406467514,0.7345471274888307,0.3094479818929315,316.3636363636364,0.55
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=3,lease,vtfq,0,2.0,lease,3,807,623,13,0.020440251572327043,0.07142857142857142,623,147.9575217002989,2211.515917049787,53.63505129796227,600.0000000000005,0,416,1,0,0,0.0022441692984275833,0.41037859217839384,2297568422.217014,5001.810472838741,36,1048.4404023268044,486.5394149661133,825600.0,8493.849470307647,269,28,0.4284229652238883,0.44127822098300656,0.6905713908718596,0.2995626194058325,339.8181818181818,0.55
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=4,lease,vtfq,0,2.0,lease,4,755,645,5,0.007692307692307693,0.023121387283236993,645,139.8688235076943,1952.644768747146,20.733979825241462,600.0,0,106,2,0,0,0.014419077329985626,0.311995450833064,2006622338.9579103,4489.625520684736,22,552.4652617824552,325.60733341185914,746400.0,1340.9521366957028,256,37,0.6440495377181222,0.6475713666275219,0.7118049519675926,0.32884824639654137,351.8181818181818,0.49
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=5,lease,vtfq,0,2.0,lease,5,1023,812,17,0.020506634499396863,0.0730593607305936,812,219.73804858346534,3165.5168699802284,103.19490523495637,600.0000000000005,0,922,0,0,0,0.0104053047663044,0.2513299361277286,1846810585.7230697,1245.3526669903608,11,841.6163467989131,834.291782143557,982200.0,16603.720776983464,312,6,0.3891982188023125,0.40050432268673325,0.8462315487446581,0.3380629234379158,442.90909090909093,0.72
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=6,lease,vtfq,0,2.0,lease,6,642,518,8,0.015209125475285171,0.05333333333333334,518,367.18948056089994,3118.67202862169,45.909236724863916,600.0000000000005,0,346,2,0,0,0.004994704753928045,0.4009093773997415,2714598054.626094,2814.6992905974594,14,1468.5267995541126,1076.0842646108943,693600.0,6673.993716809423,258,26,0.491553484728275,0.5028073338463317,0.6470693213424307,0.3027444477807707,282.54545454545456,0.5
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=7,lease,vtfq,0,2.0,lease,7,801,635,8,0.012441679626749611,0.0380952380952381,635,220.55548605203285,2025.357951855313,86.63901294363058,600.0000000000005,0,340,2,0,0,0.009490672169484746,0.3566583130040617,1570722757.9074273,2354.2877796984776,18,1375.2215414826733,837.5286545673134,896400.0,9392.546476550895,246,27,0.4463788206732704,0.4537216198439644,0.7132956615149897,0.29443303501576373,346.3636363636364,0.55
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=8,lease,vtfq,0,2.0,lease,8,887,706,9,0.012587412587412588,0.05056179775280899,706,221.03774429658608,2525.6058663480285,31.689586688185784,600.0000000000005,0,584,0,0,0,0.0059471906741645035,0.4593380678772492,3100754365.925734,1586.112327823239,18,805.948189822279,597.5313928285543,877200.0,9362.909280047541,295,16,0.4557594752246578,0.4648293182203839,0.7394236028109623,0.3152670243666198,385.0909090909091,0.59
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=9,lease,vtfq,0,2.0,lease,9,858,674,16,0.02318840579710145,0.08791208791208792,674,323.4158236401296,2867.762948633733,40.59190574259549,600.0000000000005,0,575,3,0,0,0.004860148439506515,0.36020742835485575,1315338589.2654638,912.5055741959549,2,676.8120431620728,623.209054109911,838200.0,12343.967994307392,297,17,0.4398505866934361,0.4549368365404845,0.785443077825531,0.3179884773342985,367.6363636363636,0.62
type=lease_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=10,lease,vtfq,0,2.0,lease,10,723,618,3,0.004830917874396135,0.02158273381294964,618,220.86110136137768,1873.4087565882758,57.122691856977625,600.0000000000002,0,134,1,0,0,0.0027191218901216753,0.2724436474303246,1303684807.6154585,1331.528927734929,10,1453.18634637083,916.6539931213097,645000.0,4457.082296629662,247,30,0.5865898173306241,0.5902553545379303,0.7331861568448913,0.3432678684464351,337.0909090909091,0.51
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=1,lease,vtfq,300,1.0,lease,1,405,381,1,0.002617801047120419,0.009708737864077669,381,118.3209130050227,2016.0325538584987,0.0,600.0,0,42,0,0,0,0.0030049923873933337,0.38812904690345806,3912632386.837444,11745.389201991444,63,278.9286711012029,71.16530865774894,444600.0,234.75524496513222,203,90,0.8965718283819002,0.9023561627585575,0.38894711866663434,0.21254240319112694,207.8181818181818,0.27
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=2,lease,vtfq,300,1.0,lease,2,420,375,2,0.005305039787798408,0.02531645569620253,375,176.2545125216052,1270.7789085854565,34.8927493875865,600.0,0,24,2,0,0,0.0038122867630636143,0.2367090427031273,1689489166.9053528,11619.544582245398,65,503.5625090559253,127.7134241992062,550200.0,626.3533734840416,193,47,0.8143708376814879,0.824947082326702,0.4950947212388307,0.24022481073781599,204.54545454545456,0.33
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=3,lease,vtfq,300,1.0,lease,3,473,419,4,0.009456264775413711,0.0297029702970297,419,129.45725280203033,1298.391015807854,28.645211877647302,600.0,0,32,0,0,0,0.0014706370071420464,0.3915106344354464,2980375635.1147213,8902.593799683651,59,988.1024384530226,164.74819255829243,494400.0,1248.5579891518194,183,46,0.7653849382604783,0.7749283195486083,0.47434247662522666,0.24039638636871757,228.54545454545456,0.32
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=4,lease,vtfq,300,1.0,lease,4,459,428,3,0.0069605568445475635,0.020202020202020204,428,56.95666511441095,1888.7706079277382,0.0,600.0,0,39,0,0,0,0.00921407204879462,0.3893918846521654,3339062900.876804,13332.053684051258,62,236.45838959219589,12.483295648899002,495000.0,291.3228386938122,171,99,0.8697176154274447,0.8834749151381073,0.39295144432708495,0.1983928710302399,233.45454545454547,0.29
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=5,lease,vtfq,300,1.0,lease,5,665,589,2,0.00338409475465313,0.02040816326530612,589,126.77337053655742,2171.4032446983915,52.4961677835455,600.0000000000005,0,82,3,0,0,0.0015868051441759376,0.32105225867039755,2166889780.097535,7631.982683996219,49,1048.2324276672407,164.40718291039502,577200.0,2606.709276599686,189,41,0.6709259477137024,0.6773462917109626,0.6026471556915307,0.298412351444071,321.2727272727273,0.43
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=6,lease,vtfq,300,1.0,lease,6,441,392,1,0.002544529262086514,0.010309278350515464,392,218.9522399070695,1972.8206756624206,41.2901026037199,600.0,0,54,0,0,0,1.2490300212825794e-05,0.38960739174418485,2805397023.503777,5336.127890538683,32,1476.6846453355165,810.643660808812,427800.0,1931.3582660473783,202,58,0.7572881815900039,0.7586757298825808,0.5101290921879047,0.27128578528159075,213.8181818181818,0.36
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=7,lease,vtfq,300,1.0,lease,7,405,377,0,0.0,0.0,377,110.90556110840271,1387.9677334139385,31.210689649297525,98.57614325544546,0,12,1,0,0,0.0003958295885262622,0.21617336683671964,2091610041.7189171,9228.82503849077,57,1030.7498358597559,211.8945439306326,493800.0,297.26634393584595,163,58,0.9089649521205875,0.9089649521205875,0.44606187821322196,0.23113287608502148,205.63636363636365,0.28
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=8,lease,vtfq,300,1.0,lease,8,547,487,2,0.00408997955010225,0.018018018018018018,487,137.36570075254804,1830.2920904480377,11.558306367683707,600.0,0,73,0,0,0,0.005081356201157652,0.4436374898723329,3559356514.1641307,6682.631327469784,48,623.1686780972232,339.96686267847554,493200.0,1835.8110075515854,196,49,0.7074041259586512,0.7116754544978912,0.521155311196905,0.2572760536806065,265.6363636363636,0.35
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=9,lease,vtfq,300,1.0,lease,9,538,489,2,0.004073319755600814,0.017391304347826087,489,174.97522608274267,1609.1602058548565,70.91199298705484,600.0,0,33,3,0,0,0.004057645581062958,0.2639916265896142,1549552460.8966427,7418.106606416643,25,847.8716906319597,253.21181069409022,557400.0,1823.0272489266736,224,52,0.7517927595213904,0.756408239474106,0.6129834752816629,0.2525124083615606,266.72727272727275,0.4
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=10,lease,vtfq,300,1.0,lease,10,503,458,2,0.004347826086956522,0.02197802197802198,458,111.46327533214344,1599.679127170282,21.144128284100503,600.0,0,29,2,0,0,0.0032161932988364977,0.2056833480589835,2305423033.2133145,9648.23264487683,64,1148.4791721957133,218.43839908589507,399000.0,389.14001051131555,190,91,0.8078662012315322,0.8139812628451901,0.5174854276013339,0.2920596343094152,249.81818181818184,0.35
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=1,lease,vtfq,300,2.0,lease,1,654,561,2,0.003552397868561279,0.012269938650306749,561,183.40286134093026,1586.3677658538854,60.98722706074678,600.0000000000002,0,82,0,0,0,0.002768957223101876,0.32477786055018026,2222313545.2109575,7151.71687269662,40,690.8837235547322,494.788831552549,824400.0,3445.6511905092075,300,66,0.655725316723189,0.6567095958743102,0.7172000106392451,0.29433962509985717,306.0,0.5
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=2,lease,vtfq,300,2.0,lease,2,738,590,4,0.006734006734006734,0.027586206896551724,590,287.87811642192196,2362.215454009235,48.601026103829376,600.0000000000005,0,287,5,0,0,0.005886440910753498,0.34405263161867505,1171643065.6044376,4237.108340264094,28,915.18450413977,577.7342872393849,796200.0,9267.374644350411,247,32,0.48400687298258566,0.48817345207988105,0.7268841588076276,0.3136260655208231,321.8181818181818,0.52
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=3,lease,vtfq,300,2.0,lease,3,809,623,12,0.01889763779527559,0.06547619047619048,623,161.85201251782178,2294.076371231107,55.82033153788846,600.0000000000005,0,416,1,0,0,0.0025949499275035514,0.40992695981341415,2213995103.6442924,4918.430787448926,36,1050.139178516833,493.14813531161235,844800.0,8678.150546210716,268,28,0.42539847473345754,0.43671127142802224,0.6986269544483295,0.29154057444526726,339.8181818181818,0.56
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=4,lease,vtfq,300,2.0,lease,4,762,652,6,0.00911854103343465,0.02824858757062147,652,135.9702710784627,1907.359572222507,21.338144355925447,600.0,0,107,0,0,0,0.007809997977971874,0.32889975195952803,1968331769.1354578,3989.7608726106487,25,563.4654263833406,354.56073721203165,747000.0,1395.4789620381848,258,41,0.646578020638036,0.6521744041338793,0.7010435512739576,0.3262495254467007,355.6363636363636,0.49
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=5,lease,vtfq,300,2.0,lease,5,1004,784,21,0.02608695652173913,0.09259259259259259,784,194.67196596830672,3097.3614468171236,80.76218885285186,600.0000000000005,0,966,1,0,0,0.007413429935733751,0.27202933025400444,1795623494.5189059,1262.265765500665,13,887.0151157421178,881.9175442785819,964800.0,15948.214523375893,300,5,0.39463859147201824,0.4097709410494723,0.8370363490068958,0.3402617417026723,427.6363636363636,0.71
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=6,lease,vtfq,300,2.0,lease,6,645,521,7,0.013257575757575758,0.046052631578947366,521,373.58696780359696,2994.8310417087832,41.801822508363166,600.0000000000005,0,308,3,0,0,0.006037048762903764,0.40198192598371907,2387126638.7878656,2678.701953328776,13,1413.464167335579,1039.7786130119227,708600.0,5639.445413541913,263,22,0.5095703175309705,0.5195398723579209,0.6678518569711539,0.30075357104614076,284.1818181818182,0.51
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=7,lease,vtfq,300,2.0,lease,7,802,633,7,0.0109375,0.03333333333333333,633,210.33901418185633,2033.405250199786,102.54125016005035,600.0000000000005,0,347,0,0,0,0.008144327134546579,0.3569042334153508,1745883487.615922,2368.5811777475515,19,1364.6860260326453,1121.8425193337719,901200.0,8854.009759387209,250,27,0.44762144760962447,0.4541913226452827,0.7087116722837348,0.2939280804597982,345.2727272727273,0.54
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=8,lease,vtfq,300,2.0,lease,8,880,706,9,0.012587412587412588,0.05,706,193.9523904763126,2732.865744942636,25.402635915514267,600.0000000000005,0,598,0,0,0,0.007938983627247398,0.4446746110080427,3341561791.0733232,1847.0712346603145,19,799.3886169880509,625.8721987947422,873000.0,10219.830564697044,299,13,0.4568874454305671,0.46544173743470496,0.7262563069234007,0.3290233600617597,385.0909090909091,0.59
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=9,lease,vtfq,300,2.0,lease,9,856,672,16,0.023255813953488372,0.08695652173913043,672,335.66236019610346,2512.745136282076,36.95215424781654,600.0000000000005,0,589,1,0,0,0.0037916740402451736,0.34666042687550325,1757894424.8105447,950.39803317492,2,674.0812905543635,621.9274802846339,834600.0,12751.873759167318,306,23,0.42861833443792685,0.44238630295973974,0.7694668690632285,0.31740292256365077,366.54545454545456,0.59
type=lease_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=10,lease,vtfq,300,2.0,lease,10,722,616,3,0.004846526655896607,0.021897810218978103,616,219.40098655992006,1932.3207200764223,45.58230138538902,600.0000000000005,0,129,1,0,0,0.00340299197501013,0.2779554125823598,1348085055.6839466,1370.750139217436,13,1448.9408305038678,934.0781967010707,630600.0,4711.977757198085,248,21,0.5937705843505499,0.597516889992849,0.730739417759324,0.3490427264289158,336.0,0.51
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=1,clairvoyant,fifo,0,1.0,clairvoyant,1,406,382,1,0.0026109660574412533,0.00980392156862745,382,105.45151886948724,1267.9809208852723,0.0,600.0,0,33,0,0,0,0.003937082360139112,0.38872098776020636,2021199517.0992155,405.0,135,0.0,0.0,0.0,0.0,205,108,0.8957078983688795,0.9014866590035174,0.3864586833155271,0.21188269305201426,208.36363636363637,0.11
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=2,clairvoyant,fifo,0,1.0,clairvoyant,2,420,376,2,0.005291005291005291,0.025,376,146.51424138241737,1392.5700347209922,40.52241875580374,600.0,0,26,0,0,0,0.0006975695607376157,0.250782850642201,902221504.2596215,369.0,123,0.0,0.0,0.0,0.0,196,47,0.8182671016423472,0.8288939471182218,0.48927929211182336,0.23784606563231334,205.0909090909091,0.14
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=3,clairvoyant,fifo,0,1.0,clairvoyant,3,482,430,5,0.011494252873563218,0.04,430,103.29910790261283,1454.2239714223797,25.237234019388914,600.0,0,47,0,0,0,0.000804499056602138,0.39207445460190454,1544909619.726146,441.0,147,0.0,0.0,0.0,0.0,185,48,0.8118121812725702,0.8276290354860825,0.482985546875,0.23935648228028603,234.54545454545456,0.15
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=4,clairvoyant,fifo,0,1.0,clairvoyant,4,460,427,3,0.0069767441860465115,0.02040816326530612,427,56.022677082896735,1880.9332039379813,0.34858229513669753,600.0,0,38,0,0,0,0.010267166620114057,0.3873205388819647,1823934135.1126719,528.0,176,0.0,0.0,0.0,0.0,174,106,0.8653038250086199,0.8790329838375023,0.391075454432142,0.20021495790860572,232.9090909090909,0.12
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=5,clairvoyant,fifo,0,1.0,clairvoyant,5,682,612,3,0.004878048780487805,0.030303030303030304,612,85.41436733769297,2242.786053364792,68.0735883069951,600.0000000000005,0,88,2,0,0,0.0011620851801940548,0.31977558757921054,1412660484.7216275,300.0,100,0.0,0.0,0.0,0.0,192,46,0.7044177965329707,0.7145776685983499,0.6067114053920617,0.2872115124307833,333.8181818181818,0.19
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=6,clairvoyant,fifo,0,1.0,clairvoyant,6,445,401,1,0.0024875621890547263,0.01020408163265306,401,169.31972086371752,1888.9951958718434,40.04306405364861,600.0,0,59,1,0,0,0.000319461201450353,0.3963991230945236,1415044413.6346629,240.0,80,0.0,0.0,0.0,0.0,209,59,0.8356958231066586,0.8376507525271,0.5141913203995079,0.27223774943332324,218.72727272727275,0.16
type=clairvoyant_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=7,clairvoyant,fifo,0,1.0,clairvoyant,7,407,381,0,0.0,0.0,381,103.24082247081697,1349.2320023525176,27.856436603666772,241.6053482532434,0,12,1,0,0,0.0005835539299895694,0.21613396782950972,1335397910.2525673,429.0,143,0.0,0.0,0.0,0.0,164,64,0.9122077081083853,0.9122077081083853,0.4377042741720086,0.23121673535330514,207.8181818181818,0.12
